집계일자,콘존ID,차로유형구분코드,교통량
20120606,0450CZE210,1,19784
20120606,0450CZE220,1,20648
20120606,0450CZE225,1,20758
20120606,0450CZE230,1,25007
20120606,0450CZE240,1,2036
20120606,0450CZE245,1,2824
20120606,0450CZE250,1,1480
20120606,0450CZE260,1,-1
20120606,0450CZS010,1,11157
20120606,0450CZS020,1,22288
20120606,0450CZS030,1,19766
20120606,0450CZS040,1,18437
20120606,0450CZS050,1,18481
20120606,0450CZS060,1,17744
20120606,0450CZS070,1,9160
20120606,0450CZS080,1,9372
20120606,0450CZS090,1,8557
20120606,0450CZS100,1,8591
20120606,0450CZS110,1,7446
20120606,0450CZS120,1,21811
20120606,0450CZS130,1,21180
20120606,0450CZS140,1,16237
20120606,0450CZS150,1,15910
20120606,0450CZS160,1,14627
20120606,0450CZS170,1,14976
20120606,0450CZS180,1,15356
20120606,0450CZS190,1,15999
20120606,0450CZS200,1,15744
20120606,0450CZS210,1,17843
20120606,0450CZS220,1,18231
20120606,0450CZS225,1,17941
20120606,0450CZS230,1,23038
20120606,0450CZS240,1,1714
20120606,0450CZS245,1,2750
20120606,0450CZS250,1,1408
20120606,0450CZS260,1,-1
20120606,0500CZE010,1,54541
20120606,0500CZE020,1,28836
20120606,0500CZE025,1,32695
20120606,0500CZE030,1,49344
20120606,0500CZE040,1,51138
20120606,0500CZE050,1,51868
20120606,0500CZE060,1,54706
20120606,0500CZE065,1,61329
20120606,0500CZE070,1,55846
20120606,0500CZE080,1,62182
20120606,0500CZE090,1,58408
20120606,0500CZE100,1,67267
20120606,0500CZE110,1,70549
20120606,0500CZE120,1,58605
20120606,0500CZE130,1,52470
20120606,0500CZE140,1,43120
20120606,0500CZE150,1,39508
20120606,0500CZE160,1,43776
20120606,0500CZE170,1,67475
20120606,0500CZE180,1,56682
20120606,0500CZE190,1,27779
20120606,0500CZE200,1,29120
20120606,0500CZE210,1,25936
20120606,0500CZE220,1,15622
20120606,0500CZE230,1,15569
20120606,0500CZE240,1,13739
20120606,0500CZE250,1,11810
20120606,0500CZE260,1,14455
20120606,0500CZE270,1,14206
20120606,0500CZE280,1,15412
20120606,0500CZE290,1,13564
20120606,0500CZE300,1,12449
20120606,0500CZS010,1,48502
20120606,0500CZS020,1,41983
20120606,0500CZS025,1,41828
20120606,0500CZS030,1,47297
20120606,0500CZS040,1,58993
20120606,0500CZS050,1,54810
20120606,0500CZS060,1,76295
20120606,0500CZS065,1,67758
20120606,0500CZS070,1,64531
20120606,0500CZS080,1,67053
20120606,0500CZS090,1,62834
20120606,0500CZS100,1,64070
20120606,0500CZS110,1,76168
20120606,0500CZS120,1,63189
20120606,0500CZS130,1,58619
20120606,0500CZS140,1,49109
20120606,0500CZS150,1,43949
20120606,0500CZS160,1,39850
20120606,0500CZS170,1,74207
20120606,0500CZS180,1,63169
20120606,0500CZS190,1,35634
20120606,0500CZS200,1,31481
20120606,0500CZS210,1,30536
20120606,0500CZS220,1,17324
20120606,0500CZS230,1,18365
20120606,0500CZS240,1,16774
20120606,0500CZS250,1,15866
20120606,0500CZS260,1,15910
20120606,0500CZS270,1,16870
20120606,0500CZS280,1,17259
20120606,0500CZS290,1,15304
20120606,0500CZS300,1,12960
20120606,0550CZE020,1,24152
20120606,0550CZE030,1,44352
20120606,0550CZE040,1,22890
20120606,0550CZE130,1,22995
20120606,0550CZE140,1,21423
20120606,0550CZE150,1,20485
20120606,0550CZE160,1,14851
20120606,0550CZE170,1,13123
20120606,0550CZE180,1,10714
20120606,0550CZE190,1,7045
20120606,0550CZE200,1,6856
20120606,0550CZE210,1,6835
20120606,0550CZE220,1,5262
20120606,0550CZE230,1,8021
20120606,0550CZE240,1,7425
20120606,0550CZE250,1,7989
20120606,0550CZE260,1,7303
20120606,0550CZE270,1,11355
20120606,0550CZE280,1,13745
20120606,0550CZE290,1,15691
20120606,0550CZE300,1,6575
20120606,0550CZE310,1,6596
20120606,0550CZE320,1,7025
20120606,0550CZE330,1,9515
20120606,0550CZE340,1,12513
20120606,0550CZE345,1,12701
20120606,0550CZS020,1,20804
20120606,0550CZS030,1,44057
20120606,0550CZS040,1,22854
20120606,0550CZS130,1,22533
20120606,0550CZS140,1,21364
20120606,0550CZS150,1,20967
20120606,0550CZS160,1,14965
20120606,0550CZS170,1,13302
20120606,0550CZS180,1,10538
20120606,0550CZS190,1,7080
20120606,0550CZS200,1,6814
20120606,0550CZS210,1,6761
20120606,0550CZS220,1,5495
20120606,0550CZS230,1,7695
20120606,0550CZS240,1,6740
20120606,0550CZS250,1,7554
20120606,0550CZS260,1,7250
20120606,0550CZS270,1,11159
20120606,0550CZS280,1,12832
20120606,0550CZS290,1,14732
20120606,0550CZS300,1,6747
20120606,0550CZS310,1,6984
20120606,0550CZS320,1,7283
20120606,0550CZS330,1,9564
20120606,0550CZS340,1,12557
20120606,0550CZS345,1,12150
20120606,0600CZE020,1,44055
20120606,0600CZE030,1,33624
20120606,0600CZE040,1,30292
20120606,0600CZE050,1,31590
20120606,0600CZE060,1,22613
20120606,0600CZE070,1,19230
20120606,0600CZE080,1,15569
20120606,0600CZE090,1,12363
20120606,0600CZE100,1,10382
20120606,0600CZE110,1,9688
20120606,0600CZE130,1,9792
20120606,0600CZS020,1,46371
20120606,0600CZS030,1,32066
20120606,0600CZS040,1,31487
20120606,0600CZS050,1,31871
20120606,0600CZS060,1,21357
20120606,0600CZS070,1,20159
20120606,0600CZS080,1,16945
20120606,0600CZS090,1,14158
20120606,0600CZS110,1,11912
20120606,0600CZS130,1,7979
20120606,0650CZE080,1,5177
20120606,0650CZE090,1,7274
20120606,0650CZE100,1,7535
20120606,0650CZE110,1,5772
20120606,0650CZE120,1,2746
20120606,0650CZE130,1,6815
20120606,0650CZE140,1,4362
20120606,0650CZE150,1,4043
20120606,0650CZE160,1,-1
20120606,0650CZS080,1,5390
20120606,0650CZS090,1,6226
20120606,0650CZS100,1,6059
20120606,0650CZS110,1,6262
20120606,0650CZS120,1,3642
20120606,0650CZS130,1,6061
20120606,0650CZS140,1,3941
20120606,0650CZS150,1,3913
20120606,0650CZS160,1,-1
20120606,0651CZE010,1,13317
20120606,0651CZE020,1,14664
20120606,0651CZE030,1,14855
20120606,0651CZE040,1,13940
20120606,0651CZE050,1,13288
20120606,0651CZE060,1,8251
20120606,0651CZE070,1,90034
20120606,0651CZS010,1,13621
20120606,0651CZS020,1,14601
20120606,0651CZS030,1,15339
20120606,0651CZS040,1,14593
20120606,0651CZS050,1,13882
20120606,0651CZS060,1,8425
20120606,0651CZS070,1,89923
20120606,1000CZE010,1,70645
20120606,1000CZE020,1,54264
20120606,1000CZE030,1,59899
20120606,1000CZE040,1,67604
20120606,1000CZE050,1,68474
20120606,1000CZE060,1,74185
20120606,1000CZE070,1,110351
20120606,1000CZE080,1,63384
20120606,1000CZE090,1,74544
20120606,1000CZE100,1,81502
20120606,1000CZE110,1,70221
20120606,1000CZE120,1,61828
20120606,1000CZE130,1,-1
20120606,1000CZE210,1,59540
20120606,1000CZE220,1,85575
20120606,1000CZE230,1,62778
20120606,1000CZE240,1,88588
20120606,1000CZE250,1,77205
20120606,1000CZE260,1,97417
20120606,1000CZE270,1,121242
20120606,1000CZE290,1,112763
20120606,1000CZE300,1,58875
20120606,1000CZE330,1,62036
20120606,1000CZE340,1,71896
20120606,1000CZE350,1,78698
20120606,1000CZE360,1,62422
20120606,1000CZE370,1,70108
20120606,1000CZE380,1,62565
20120606,1000CZE390,1,64987
20120606,1000CZS010,1,72946
20120606,1000CZS020,1,55706
20120606,1000CZS030,1,63098
20120606,1000CZS040,1,76927
20120606,1000CZS050,1,75137
20120606,1000CZS060,1,104548
20120606,1000CZS070,1,98806
20120606,1000CZS080,1,66889
20120606,1000CZS090,1,74443
20120606,1000CZS100,1,90856
20120606,1000CZS110,1,67714
20120606,1000CZS120,1,69104
20120606,1000CZS130,1,-1
20120606,1000CZS210,1,62997
20120606,1000CZS220,1,86165
20120606,1000CZS230,1,64754
20120606,1000CZS240,1,84372
20120606,1000CZS250,1,79001
20120606,1000CZS260,1,81636
20120606,1000CZS270,1,115188
20120606,1000CZS290,1,109458
20120606,1000CZS300,1,62842
20120606,1000CZS330,1,60201
20120606,1000CZS340,1,69451
20120606,1000CZS350,1,77816
20120606,1000CZS360,1,63550
20120606,1000CZS370,1,64504
20120606,1000CZS380,1,63215
20120606,1000CZS390,1,68011
20120606,1020CZE010,1,12241
20120606,1020CZE020,1,14893
20120606,1020CZE030,1,23214
20120606,1020CZE040,1,15960
20120606,1020CZE050,1,16942
20120606,1020CZS010,1,12031
20120606,1020CZS020,1,17734
20120606,1020CZS030,1,19488
20120606,1020CZS040,1,16494
20120606,1020CZS050,1,17296
20120606,1040CZE010,1,16182
20120606,1040CZE020,1,25652
20120606,1040CZE030,1,-1
20120606,1040CZE035,1,-1
20120606,1040CZS010,1,13633
20120606,1040CZS020,1,24154
20120606,1040CZS030,1,-1
20120606,1040CZS035,1,-1
20120606,1100CZE010,1,27413
20120606,1100CZE020,1,29436
20120606,1100CZE030,1,39170
20120606,1100CZE040,1,80291
20120606,1100CZE050,1,31709
20120606,1100CZE060,1,30491
20120606,1100CZE070,1,34977
20120606,1100CZE080,1,42670
20120606,1100CZE090,1,35272
20120606,1100CZE100,1,-1
20120606,1100CZS010,1,27016
20120606,1100CZS020,1,27022
20120606,1100CZS030,1,37628
20120606,1100CZS040,1,52659
20120606,1100CZS050,1,28413
20120606,1100CZS060,1,22807
20120606,1100CZS070,1,34271
20120606,1100CZS080,1,41611
20120606,1100CZS090,1,37234
20120606,1100CZS100,1,-1
20120606,1200CZE010,1,15412
20120606,1200CZE020,1,31195
20120606,1200CZE030,1,52484
20120606,1200CZE040,1,57708
20120606,1200CZE050,1,49823
20120606,1200CZE070,1,47780
20120606,1200CZE080,1,75690
20120606,1200CZS010,1,16319
20120606,1200CZS020,1,34174
20120606,1200CZS030,1,59807
20120606,1200CZS040,1,57308
20120606,1200CZS050,1,58984
20120606,1200CZS070,1,75804
20120606,1200CZS080,1,74707
20120606,1510CZE010,1,1018
20120606,1510CZE020,1,7542
20120606,1510CZE030,1,7308
20120606,1510CZE040,1,8826
20120606,1510CZE050,1,9488
20120606,1510CZE060,1,9997
20120606,1510CZS010,1,1162
20120606,1510CZS020,1,6796
20120606,1510CZS030,1,6733
20120606,1510CZS040,1,7906
20120606,1510CZS050,1,8551
20120606,1510CZS060,1,8947
20120606,2510CZE010,1,17027
20120606,2510CZE020,1,18480
20120606,2510CZE030,1,16775
20120606,2510CZE040,1,21688
20120606,2510CZE050,1,28641
20120606,2510CZE060,1,28384
20120606,2510CZE070,1,28699
20120606,2510CZS010,1,16835
20120606,2510CZS020,1,18226
20120606,2510CZS030,1,19301
20120606,2510CZS040,1,21502
20120606,2510CZS050,1,23783
20120606,2510CZS060,1,26850
20120606,2510CZS070,1,27706
20120606,3000CZE010,1,17945
20120606,3000CZE020,1,13858
20120606,3000CZE030,1,12795
20120606,3000CZS010,1,20903
20120606,3000CZS020,1,13263
20120606,3000CZS030,1,13542
20120606,4000CZE010,1,15712
20120606,4000CZE020,1,13698
20120606,4000CZS010,1,15615
20120606,4000CZS020,1,12398
20120606,4510CZE010,1,16352
20120606,4510CZE040,1,32681
20120606,4510CZE060,1,-1
20120606,4510CZE080,1,13529
20120606,4510CZS010,1,16794
20120606,4510CZS040,1,34273
20120606,4510CZS060,1,-1
20120606,4510CZS080,1,11631
20120606,5510CZE010,1,-1
20120606,5510CZE020,1,-1
20120606,5510CZE030,1,-1
20120606,5510CZS010,1,-1
20120606,5510CZS020,1,-1
20120606,5510CZS030,1,-1
20120607,0010CZE010,1,30506
20120607,0010CZE011,1,30689
20120607,0010CZE020,1,24946
20120607,0010CZE030,1,31024
20120607,0010CZE040,1,40528
20120607,0010CZE050,1,32270
20120607,0010CZE060,1,29511
20120607,0010CZE080,1,22033
20120607,0010CZE100,1,5750
20120607,0010CZE110,1,23166
20120607,0010CZE120,1,38248
20120607,0010CZE130,1,46576
20120607,0010CZE140,1,59706
20120607,0010CZE150,1,66242
20120607,0010CZE160,1,50942
20120607,0010CZE170,1,52354
20120607,0010CZE180,1,46262
20120607,0010CZE190,1,38004
20120607,0010CZE200,1,34621
20120607,0010CZE210,1,16619
20120607,0010CZE215,1,15829
20120607,0010CZE220,1,15611
20120607,0010CZE230,1,15697
20120607,0010CZE240,1,15977
20120607,0010CZE250,1,16807
20120607,0010CZE260,1,16133
20120607,0010CZE270,1,20825
20120607,0010CZE280,1,32095
20120607,0010CZE290,1,32837
20120607,0010CZE300,1,36010
20120607,0010CZE310,1,51863
20120607,0010CZE320,1,50344
20120607,0010CZE330,1,47813
20120607,0010CZE340,1,31372
20120607,0010CZE350,1,36176
20120607,0010CZE360,1,35421
20120607,0010CZE370,1,68791
20120607,0010CZE380,1,85919
20120607,0010CZE385,1,83942
20120607,0010CZE390,1,76179
20120607,0010CZE400,1,80612
20120607,0010CZE410,1,95824
20120607,0010CZE410,2,7202
20120607,0010CZE420,1,77784
20120607,0010CZE420,2,6677
20120607,0010CZE430,1,-1
20120607,0010CZE430,2,-1
20120607,0010CZE440,1,90336
20120607,0010CZE440,2,7090
20120607,0010CZE450,1,86356
20120607,0010CZE450,2,10934
20120607,0010CZE460,1,82112
20120607,0010CZE460,2,7216
20120607,0010CZE470,1,-1
20120607,0010CZE470,2,-1
20120607,0010CZE480,1,63190
20120607,0010CZE480,2,6415
20120607,0010CZE500,1,81476
20120607,0010CZE500,2,8481
20120607,0010CZE510,1,-1
20120607,0010CZE510,2,-1
20120607,0010CZS010,1,-1
20120607,0010CZS011,1,-1
20120607,0010CZS020,1,-1
20120607,0010CZS030,1,31451
20120607,0010CZS040,1,36353
20120607,0010CZS050,1,30750
20120607,0010CZS060,1,28345
20120607,0010CZS080,1,20836
20120607,0010CZS100,1,5668
20120607,0010CZS110,1,24325
20120607,0010CZS120,1,38674
20120607,0010CZS130,1,44427
20120607,0010CZS140,1,62915
20120607,0010CZS150,1,65196
20120607,0010CZS160,1,47968
20120607,0010CZS170,1,52988
20120607,0010CZS180,1,44703
20120607,0010CZS190,1,37611
20120607,0010CZS200,1,34027
20120607,0010CZS210,1,16067
20120607,0010CZS215,1,15769
20120607,0010CZS220,1,15446
20120607,0010CZS230,1,15835
20120607,0010CZS240,1,15709
20120607,0010CZS250,1,16374
20120607,0010CZS260,1,16587
20120607,0010CZS270,1,23736
20120607,0010CZS280,1,33715
20120607,0010CZS290,1,35868
20120607,0010CZS300,1,39428
20120607,0010CZS310,1,50865
20120607,0010CZS320,1,39791
20120607,0010CZS330,1,65412
20120607,0010CZS340,1,30699
20120607,0010CZS350,1,39914
20120607,0010CZS360,1,38394
20120607,0010CZS370,1,62710
20120607,0010CZS380,1,75762
20120607,0010CZS385,1,76577
20120607,0010CZS390,1,81004
20120607,0010CZS400,1,75666
20120607,0010CZS410,1,79484
20120607,0010CZS410,2,6435
20120607,0010CZS420,1,76864
20120607,0010CZS420,2,6339
20120607,0010CZS430,1,-1
20120607,0010CZS430,2,-1
20120607,0010CZS440,1,90241
20120607,0010CZS440,2,6884
20120607,0010CZS450,1,89289
20120607,0010CZS450,2,6457
20120607,0010CZS460,1,88157
20120607,0010CZS460,2,8040
20120607,0010CZS470,1,-1
20120607,0010CZS470,2,-1
20120607,0010CZS480,1,79845
20120607,0010CZS480,2,6319
20120607,0010CZS500,1,84418
20120607,0010CZS500,2,8609
20120607,0010CZS510,1,-1
20120607,0010CZS510,2,-1
20120607,0100CZE010,1,13254
20120607,0100CZE020,1,8233
20120607,0100CZE025,1,10440
20120607,0100CZE030,1,13948
20120607,0100CZE040,1,12745
20120607,0100CZE050,1,15109
20120607,0100CZE060,1,13438
20120607,0100CZE070,1,14640
20120607,0100CZE080,1,17248
20120607,0100CZE090,1,17855
20120607,0100CZE100,1,18932
20120607,0100CZE110,1,26068
20120607,0100CZE120,1,24780
20120607,0100CZE130,1,23708
20120607,0100CZE140,1,27867
20120607,0100CZE150,1,28801
20120607,0100CZE160,1,28697
20120607,0100CZE170,1,31214
20120607,0100CZE180,1,34145
20120607,0100CZE190,1,35939
20120607,0100CZE200,1,21775
20120607,0100CZE210,1,30088
20120607,0100CZE220,1,27395
20120607,0100CZE230,1,44766
20120607,0100CZE240,1,43710
20120607,0100CZE250,1,47361
20120607,0100CZE260,1,21693
20120607,0100CZE270,1,-1
20120607,0100CZE280,1,-1
20120607,0100CZE285,1,-1
20120607,0100CZS010,1,12541
20120607,0100CZS020,1,8359
20120607,0100CZS025,1,10185
20120607,0100CZS030,1,12887
20120607,0100CZS040,1,12889
20120607,0100CZS050,1,13383
20120607,0100CZS060,1,13057
20120607,0100CZS070,1,15658
20120607,0100CZS080,1,17515
20120607,0100CZS090,1,18481
20120607,0100CZS100,1,19728
20120607,0100CZS110,1,22878
20120607,0100CZS120,1,28960
20120607,0100CZS130,1,22449
20120607,0100CZS140,1,27902
20120607,0100CZS150,1,28789
20120607,0100CZS160,1,28642
20120607,0100CZS170,1,32345
20120607,0100CZS180,1,34915
20120607,0100CZS190,1,36812
20120607,0100CZS200,1,23317
20120607,0100CZS210,1,31354
20120607,0100CZS220,1,31337
20120607,0100CZS230,1,45416
20120607,0100CZS240,1,45312
20120607,0100CZS250,1,48961
20120607,0100CZS260,1,20532
20120607,0100CZS270,1,-1
20120607,0100CZS280,1,-1
20120607,0100CZS285,1,-1
20120607,0101CZE010,1,-1
20120607,0101CZE020,1,-1
20120607,0101CZE030,1,-1
20120607,0101CZE040,1,-1
20120607,0101CZE050,1,-1
20120607,0101CZE060,1,-1
20120607,0101CZE070,1,-1
20120607,0101CZE080,1,-1
20120607,0101CZE090,1,-1
20120607,0101CZE100,1,-1
20120607,0101CZE110,1,-1
20120607,0101CZS010,1,-1
20120607,0101CZS020,1,-1
20120607,0101CZS030,1,-1
20120607,0101CZS040,1,-1
20120607,0101CZS050,1,-1
20120607,0101CZS060,1,-1
20120607,0101CZS070,1,-1
20120607,0101CZS080,1,-1
20120607,0101CZS090,1,-1
20120607,0101CZS100,1,-1
20120607,0101CZS110,1,-1
20120607,0120CZE090,1,6385
20120607,0120CZE100,1,7151
20120607,0120CZE110,1,4579
20120607,0120CZE220,1,7780
20120607,0120CZE230,1,11413
20120607,0120CZS090,1,5641
20120607,0120CZS100,1,6797
20120607,0120CZS110,1,4380
20120607,0120CZS220,1,7940
20120607,0120CZS230,1,11648
20120607,0121CZE010,1,572
20120607,0121CZE020,1,2275
20120607,0121CZE030,1,9545
20120607,0121CZE040,1,12545
20120607,0121CZE050,1,13142
20120607,0121CZE060,1,13554
20120607,0121CZE070,1,13122
20120607,0121CZE080,1,12574
20120607,0121CZS010,1,656
20120607,0121CZS020,1,2529
20120607,0121CZS030,1,11620
20120607,0121CZS040,1,13617
20120607,0121CZS050,1,14071
20120607,0121CZS060,1,14697
20120607,0121CZS070,1,14559
20120607,0121CZS080,1,14168
20120607,0140CZE010,1,4984
20120607,0140CZE020,1,6155
20120607,0140CZE030,1,5841
20120607,0140CZE040,1,3924
20120607,0140CZE050,1,4249
20120607,0140CZE060,1,3101
20120607,0140CZS010,1,5008
20120607,0140CZS020,1,6283
20120607,0140CZS030,1,6046
20120607,0140CZS040,1,4099
20120607,0140CZS050,1,4118
20120607,0140CZS060,1,2977
20120607,0150CZE010,1,10811
20120607,0150CZE030,1,13473
20120607,0150CZE040,1,12876
20120607,0150CZE050,1,4786
20120607,0150CZE060,1,5050
20120607,0150CZE070,1,5565
20120607,0150CZE080,1,7643
20120607,0150CZE090,1,9965
20120607,0150CZE100,1,9564
20120607,0150CZE110,1,8449
20120607,0150CZE120,1,9252
20120607,0150CZE130,1,8406
20120607,0150CZE140,1,9481
20120607,0150CZE150,1,12147
20120607,0150CZE160,1,10606
20120607,0150CZE170,1,10888
20120607,0150CZE180,1,10194
20120607,0150CZE190,1,11840
20120607,0150CZE200,1,11422
20120607,0150CZE210,1,11863
20120607,0150CZE220,1,13047
20120607,0150CZE230,1,13411
20120607,0150CZE240,1,18895
20120607,0150CZE250,1,23154
20120607,0150CZE260,1,23664
20120607,0150CZE270,1,28482
20120607,0150CZE280,1,41828
20120607,0150CZE290,1,46526
20120607,0150CZE300,1,53053
20120607,0150CZE310,1,53935
20120607,0150CZE315,1,56973
20120607,0150CZE320,1,52087
20120607,0150CZE330,1,-1
20120607,0150CZE340,1,-1
20120607,0150CZE350,1,-1
20120607,0150CZE360,1,69578
20120607,0150CZE370,1,71169
20120607,0150CZE380,1,48132
20120607,0150CZS010,1,10198
20120607,0150CZS030,1,13609
20120607,0150CZS040,1,13163
20120607,0150CZS050,1,4159
20120607,0150CZS060,1,4627
20120607,0150CZS070,1,5323
20120607,0150CZS080,1,7313
20120607,0150CZS090,1,9437
20120607,0150CZS100,1,9136
20120607,0150CZS110,1,7459
20120607,0150CZS120,1,8474
20120607,0150CZS130,1,7604
20120607,0150CZS140,1,9178
20120607,0150CZS150,1,11867
20120607,0150CZS160,1,10917
20120607,0150CZS170,1,11201
20120607,0150CZS180,1,10495
20120607,0150CZS190,1,11620
20120607,0150CZS200,1,11821
20120607,0150CZS210,1,12243
20120607,0150CZS220,1,12919
20120607,0150CZS230,1,13232
20120607,0150CZS240,1,20849
20120607,0150CZS250,1,23437
20120607,0150CZS260,1,26738
20120607,0150CZS270,1,29021
20120607,0150CZS280,1,44170
20120607,0150CZS290,1,51120
20120607,0150CZS300,1,57469
20120607,0150CZS310,1,68106
20120607,0150CZS315,1,52714
20120607,0150CZS320,1,48927
20120607,0150CZS330,1,-1
20120607,0150CZS340,1,-1
20120607,0150CZS350,1,-1
20120607,0150CZS360,1,57899
20120607,0150CZS370,1,67572
20120607,0150CZS380,1,57948
20120607,0160CZE010,1,23641
20120607,0160CZE020,1,25645
20120607,0160CZS010,1,24212
20120607,0160CZS020,1,26127
20120607,0170CZE010,1,6642
20120607,0170CZE020,1,12274
20120607,0170CZE030,1,14294
20120607,0170CZE040,1,14143
20120607,0170CZE050,1,20564
20120607,0170CZS010,1,8464
20120607,0170CZS020,1,15496
20120607,0170CZS030,1,21427
20120607,0170CZS040,1,15892
20120607,0170CZS050,1,20871
20120607,0200CZE060,1,15866
20120607,0200CZE070,1,12860
20120607,0200CZE080,1,10874
20120607,0200CZE090,1,11952
20120607,0200CZS060,1,16400
20120607,0200CZS070,1,13533
20120607,0200CZS080,1,10608
20120607,0200CZS090,1,11284
20120607,0201CZE010,1,12166
20120607,0201CZE020,1,7293
20120607,0201CZE025,1,4302
20120607,0201CZE030,1,5450
20120607,0201CZE040,1,5224
20120607,0201CZE050,1,5196
20120607,0201CZS010,1,11976
20120607,0201CZS020,1,8846
20120607,0201CZS025,1,3853
20120607,0201CZS030,1,5009
20120607,0201CZS040,1,4875
20120607,0201CZS050,1,4782
20120607,0251CZE010,1,14313
20120607,0251CZE020,1,13883
20120607,0251CZE030,1,12014
20120607,0251CZE040,1,12750
20120607,0251CZE050,1,14163
20120607,0251CZE060,1,16747
20120607,0251CZE070,1,14206
20120607,0251CZE080,1,15247
20120607,0251CZE090,1,14444
20120607,0251CZE100,1,-1
20120607,0251CZE110,1,7099
20120607,0251CZE120,1,45288
20120607,0251CZE130,1,36362
20120607,0251CZE140,1,35013
20120607,0251CZE150,1,28224
20120607,0251CZE160,1,22493
20120607,0251CZE170,1,18856
20120607,0251CZE180,1,17643
20120607,0251CZE190,1,18431
20120607,0251CZE200,1,14911
20120607,0251CZE210,1,14732
20120607,0251CZE220,1,16033
20120607,0251CZE230,1,15622
20120607,0251CZE240,1,12921
20120607,0251CZE250,1,14341
20120607,0251CZE260,1,13024
20120607,0251CZE270,1,12238
20120607,0251CZE280,1,14861
20120607,0251CZE290,1,18632
20120607,0251CZE300,1,-1
20120607,0251CZE310,1,27394
20120607,0251CZS010,1,14911
20120607,0251CZS020,1,14091
20120607,0251CZS030,1,12782
20120607,0251CZS040,1,13730
20120607,0251CZS050,1,15326
20120607,0251CZS060,1,17894
20120607,0251CZS070,1,14945
20120607,0251CZS080,1,15405
20120607,0251CZS090,1,19771
20120607,0251CZS100,1,-1
20120607,0251CZS110,1,12788
20120607,0251CZS120,1,34694
20120607,0251CZS130,1,43578
20120607,0251CZS140,1,36176
20120607,0251CZS150,1,26071
20120607,0251CZS160,1,21468
20120607,0251CZS170,1,16596
20120607,0251CZS180,1,16532
20120607,0251CZS190,1,17941
20120607,0251CZS200,1,14393
20120607,0251CZS210,1,14583
20120607,0251CZS220,1,16301
20120607,0251CZS230,1,13210
20120607,0251CZS240,1,11652
20120607,0251CZS250,1,15976
20120607,0251CZS260,1,11340
20120607,0251CZS270,1,9264
20120607,0251CZS280,1,12178
20120607,0251CZS290,1,18393
20120607,0251CZS300,1,-1
20120607,0251CZS310,1,28122
20120607,0270CZE020,1,5088
20120607,0270CZE030,1,8077
20120607,0270CZE040,1,7804
20120607,0270CZE050,1,7784
20120607,0270CZE060,1,7916
20120607,0270CZE070,1,8022
20120607,0270CZE080,1,7454
20120607,0270CZE090,1,9898
20120607,0270CZE100,1,10031
20120607,0270CZE110,1,8184
20120607,0270CZE120,1,7731
20120607,0270CZS020,1,5076
20120607,0270CZS030,1,7826
20120607,0270CZS040,1,7648
20120607,0270CZS050,1,7733
20120607,0270CZS060,1,7951
20120607,0270CZS070,1,7968
20120607,0270CZS080,1,7469
20120607,0270CZS090,1,10057
20120607,0270CZS100,1,10119
20120607,0270CZS110,1,8042
20120607,0270CZS120,1,7672
20120607,0300CZE130,1,15355
20120607,0300CZE140,1,15301
20120607,0300CZE150,1,15369
20120607,0300CZE160,1,13470
20120607,0300CZE170,1,12839
20120607,0300CZE180,1,13128
20120607,0300CZE190,1,12266
20120607,0300CZS130,1,13205
20120607,0300CZS140,1,13397
20120607,0300CZS150,1,13463
20120607,0300CZS160,1,11784
20120607,0300CZS170,1,11399
20120607,0300CZS180,1,10432
20120607,0300CZS190,1,10502
20120607,0301CZE010,1,7323
20120607,0301CZE020,1,8010
20120607,0301CZE030,1,7653
20120607,0301CZE040,1,9784
20120607,0301CZE050,1,10423
20120607,0301CZE060,1,11634
20120607,0301CZE070,1,12097
20120607,0301CZE080,1,16698
20120607,0301CZE090,1,12946
20120607,0301CZE100,1,13543
20120607,0301CZE110,1,12936
20120607,0301CZE120,1,13410
20120607,0301CZS010,1,7296
20120607,0301CZS020,1,8046
20120607,0301CZS030,1,7825
20120607,0301CZS040,1,9418
20120607,0301CZS050,1,10409
20120607,0301CZS060,1,11960
20120607,0301CZS070,1,12324
20120607,0301CZS080,1,11040
20120607,0301CZS090,1,13012
20120607,0301CZS100,1,13964
20120607,0301CZS110,1,13348
20120607,0301CZS120,1,13287
20120607,0351CZE010,1,9067
20120607,0351CZE020,1,10860
20120607,0351CZE030,1,10434
20120607,0351CZE040,1,6998
20120607,0351CZE050,1,6577
20120607,0351CZE060,1,11607
20120607,0351CZE070,1,10454
20120607,0351CZE080,1,9731
20120607,0351CZE090,1,9775
20120607,0351CZE100,1,8648
20120607,0351CZE110,1,8377
20120607,0351CZE120,1,8767
20120607,0351CZE130,1,7497
20120607,0351CZE140,1,6021
20120607,0351CZE150,1,6174
20120607,0351CZE160,1,7085
20120607,0351CZE170,1,9331
20120607,0351CZE180,1,11782
20120607,0351CZE190,1,13621
20120607,0351CZE200,1,17047
20120607,0351CZE210,1,20301
20120607,0351CZS010,1,9194
20120607,0351CZS020,1,10493
20120607,0351CZS030,1,9693
20120607,0351CZS040,1,7081
20120607,0351CZS050,1,6836
20120607,0351CZS060,1,11557
20120607,0351CZS070,1,10548
20120607,0351CZS080,1,9867
20120607,0351CZS090,1,9930
20120607,0351CZS100,1,8771
20120607,0351CZS110,1,8709
20120607,0351CZS120,1,8797
20120607,0351CZS130,1,8134
