집계일자,집계시,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20220603,0,127,1,2,0,0,197,10,5,30,9,6,257
20220603,0,128,0,1,0,0,0,0,0,1,0,0,1
20220603,0,128,0,2,0,0,39,1,1,4,2,1,48
20220603,0,128,1,1,0,0,5,1,0,0,0,0,6
20220603,0,128,1,2,0,0,40,1,3,3,1,1,49
20220603,0,129,0,1,0,0,21,0,0,0,2,2,25
20220603,0,129,0,2,0,0,104,4,4,9,7,2,130
20220603,0,129,1,1,0,0,25,3,2,2,2,2,36
20220603,0,129,1,2,0,0,234,6,6,8,6,7,267
20220603,0,130,0,1,0,0,3,0,0,0,0,0,3
20220603,0,130,0,2,0,0,16,0,0,4,0,0,20
20220603,0,130,1,1,0,0,1,1,0,1,0,0,3
20220603,0,130,1,2,0,0,34,0,1,8,4,1,48
20220603,0,131,0,1,0,0,20,0,2,3,1,1,27
20220603,0,131,0,2,0,0,114,8,3,15,10,3,153
20220603,0,131,1,1,0,0,21,0,0,4,1,3,29
20220603,0,131,1,2,0,0,93,9,3,17,8,4,134
20220603,0,132,0,1,0,0,2,0,0,3,0,0,5
20220603,0,132,0,2,0,0,17,1,4,2,2,2,28
20220603,0,132,1,1,0,0,1,0,0,1,0,1,3
20220603,0,132,1,2,0,0,26,1,3,3,6,1,40
20220603,0,133,0,1,0,0,1,0,1,2,0,0,4
20220603,0,133,0,2,0,0,10,1,2,1,2,0,16
20220603,0,133,1,1,0,0,3,0,0,1,1,0,5
20220603,0,133,1,2,0,0,16,1,1,2,4,0,24
20220603,0,134,0,1,0,0,6,0,0,0,0,1,7
20220603,0,134,0,2,0,0,5,0,0,1,1,0,7
20220603,0,134,1,1,0,0,2,0,1,1,0,1,5
20220603,0,134,1,2,0,0,12,0,0,0,0,0,12
20220603,0,135,0,1,0,0,8,0,0,8,1,0,17
20220603,0,135,0,2,0,0,64,6,13,15,15,1,114
20220603,0,135,1,1,0,0,18,0,0,6,3,2,29
20220603,0,135,1,2,0,0,93,4,9,10,14,2,132
20220603,0,136,0,1,0,0,3,0,0,2,0,0,5
20220603,0,136,0,2,0,0,10,0,1,3,4,0,18
20220603,0,136,1,1,0,0,3,0,0,0,0,0,3
20220603,0,136,1,2,0,0,24,1,2,1,4,1,33
20220603,0,137,0,1,0,0,3,1,1,2,2,0,9
20220603,0,137,0,2,0,0,30,7,2,4,1,0,44
20220603,0,137,1,1,0,0,3,0,0,4,0,2,9
20220603,0,137,1,2,0,0,28,1,0,3,6,0,38
20220603,0,138,0,1,0,0,8,2,0,4,1,0,15
20220603,0,138,0,2,0,0,110,20,11,10,12,11,174
20220603,0,138,1,1,0,0,9,1,2,5,2,0,19
20220603,0,138,1,2,0,0,75,16,7,9,5,4,116
20220603,0,139,0,1,0,0,8,0,0,0,0,0,8
20220603,0,139,0,2,0,0,53,3,0,2,4,0,62
20220603,0,139,1,1,0,0,6,0,0,1,0,0,7
20220603,0,139,1,2,0,0,47,3,1,3,2,5,61
20220603,0,140,0,1,0,0,48,3,2,5,0,0,58
20220603,0,140,0,2,0,0,221,12,6,7,9,14,269
20220603,0,140,1,1,0,0,34,1,2,2,1,3,43
20220603,0,140,1,2,0,0,284,19,7,11,6,17,344
20220603,0,142,0,1,0,0,6,0,0,1,0,0,7
20220603,0,142,0,2,0,0,30,1,0,0,2,4,37
20220603,0,142,1,1,0,0,2,0,0,3,0,0,5
20220603,0,142,1,2,0,0,27,1,2,2,3,3,38
20220603,0,143,0,1,0,0,1,0,0,0,0,0,1
20220603,0,143,0,2,0,0,3,0,0,0,0,0,3
20220603,0,143,1,1,0,0,1,0,0,1,0,0,2
20220603,0,143,1,2,0,0,12,0,1,0,5,0,18
20220603,0,144,0,1,0,0,5,0,0,0,0,0,5
20220603,0,144,0,2,0,0,24,2,1,0,2,0,29
20220603,0,144,1,1,0,0,3,1,0,0,0,0,4
20220603,0,144,1,2,0,0,20,2,1,0,4,2,29
20220603,0,145,0,1,0,0,8,0,0,1,0,0,9
20220603,0,145,0,2,0,0,38,1,2,3,3,6,53
20220603,0,145,1,1,0,0,8,0,0,0,0,3,11
20220603,0,145,1,2,0,0,52,1,2,5,4,4,68
20220603,0,146,0,1,0,0,10,0,0,0,0,0,10
20220603,0,146,0,2,0,0,43,6,2,0,1,1,53
20220603,0,146,1,1,0,0,9,0,0,0,0,1,10
20220603,0,146,1,2,0,0,71,3,1,6,3,6,90
20220603,0,147,0,1,0,0,5,1,1,2,0,0,9
20220603,0,147,0,2,0,0,38,2,2,8,2,1,53
20220603,0,147,1,1,0,0,4,3,1,4,0,2,14
20220603,0,147,1,2,0,0,25,14,3,9,4,0,55
20220603,0,148,0,1,0,0,16,0,1,0,2,0,19
20220603,0,148,0,2,0,0,100,4,1,1,3,7,116
20220603,0,148,1,1,0,0,12,0,0,4,0,1,17
20220603,0,148,1,2,0,0,109,4,1,4,1,5,124
20220603,0,149,0,1,0,0,25,0,0,1,0,0,26
20220603,0,149,0,2,0,0,134,8,3,4,1,7,157
20220603,0,149,1,1,0,0,24,0,0,0,0,2,26
20220603,0,149,1,2,0,0,146,7,4,3,2,6,168
20220603,0,150,0,1,0,0,30,0,0,0,0,0,30
20220603,0,150,0,2,0,0,208,4,4,0,0,12,228
20220603,0,150,1,1,0,0,37,0,1,1,1,1,41
20220603,0,150,1,2,0,0,245,2,6,3,1,12,269
20220603,0,151,0,1,0,0,14,1,0,1,0,0,16
20220603,0,151,0,2,0,0,70,2,7,1,1,4,85
20220603,0,151,1,1,0,0,7,0,0,8,1,2,18
20220603,0,151,1,2,0,0,78,1,2,6,12,4,103
20220603,0,152,0,1,0,0,19,0,0,4,1,0,24
20220603,0,152,0,2,0,0,76,3,6,4,7,0,96
20220603,0,152,1,1,0,0,38,0,0,5,1,0,44
20220603,0,152,1,2,0,0,129,9,7,23,8,1,177
20220603,0,153,0,1,0,0,5,0,1,1,0,0,7
20220603,0,153,0,2,0,0,61,7,5,7,12,2,94
20220603,0,153,1,1,0,0,17,0,1,1,1,0,20
20220603,0,153,1,2,0,0,93,1,5,10,7,5,121
20220603,0,154,0,1,0,0,4,1,0,0,0,0,5
20220603,0,154,0,2,0,0,29,4,1,2,0,0,36
20220603,0,154,1,1,0,0,6,0,0,0,0,1,7
20220603,0,154,1,2,0,0,36,0,4,3,0,1,44
20220603,0,155,0,1,0,0,2,0,0,3,0,0,5
20220603,0,155,0,2,0,0,17,3,0,3,2,1,26
20220603,0,155,1,1,0,0,7,0,2,2,0,1,12
20220603,0,155,1,2,0,0,19,1,5,2,1,1,29
20220603,0,156,0,1,0,0,5,0,1,2,1,0,9
20220603,0,156,0,2,0,0,29,2,10,16,11,0,68
20220603,0,156,1,1,0,0,3,0,1,2,1,0,7
20220603,0,156,1,2,0,0,28,3,6,18,10,1,66
20220603,0,157,0,1,0,0,1,0,0,0,0,0,1
20220603,0,157,0,2,0,0,8,1,1,2,4,0,16
20220603,0,157,1,1,0,0,1,0,1,1,0,0,3
20220603,0,157,1,2,0,0,7,1,1,3,1,0,13
20220603,0,158,0,1,0,0,3,1,0,1,0,0,5
20220603,0,158,0,2,0,0,18,6,5,6,6,1,42
20220603,0,158,1,1,0,0,14,0,0,0,0,2,16
20220603,0,158,1,2,0,0,57,2,6,13,3,0,81
20220603,0,159,0,1,0,0,7,0,0,1,1,0,9
20220603,0,159,0,2,0,0,29,2,3,4,4,1,43
20220603,0,159,1,1,0,0,4,0,0,1,1,0,6
20220603,0,159,1,2,0,0,37,4,1,7,2,2,53
20220603,0,160,0,1,0,0,1,0,0,1,0,0,2
20220603,0,160,0,2,0,0,6,4,0,3,2,0,15
20220603,0,160,1,1,0,0,2,1,1,2,0,0,6
20220603,0,160,1,2,0,0,13,1,1,3,1,2,21
20220603,0,161,0,2,0,0,0,1,0,0,0,0,1
20220603,0,161,1,1,0,0,1,0,0,0,0,0,1
20220603,0,161,1,2,0,0,2,1,0,1,0,0,4
20220603,0,162,0,1,0,0,1,0,0,1,0,0,2
20220603,0,162,0,2,0,0,2,1,0,4,1,0,8
20220603,0,162,1,1,0,0,3,0,0,2,0,0,5
20220603,0,162,1,2,0,0,9,0,2,3,1,0,15
20220603,0,163,0,1,0,0,4,0,0,2,0,0,6
20220603,0,163,0,2,0,0,30,0,0,9,10,1,50
20220603,0,163,1,1,0,0,4,0,1,0,0,1,6
20220603,0,163,1,2,0,0,27,2,1,3,1,0,34
20220603,0,164,0,2,0,0,11,0,0,1,0,0,12
20220603,0,164,1,1,0,0,1,0,0,0,0,0,1
20220603,0,164,1,2,0,0,14,1,0,1,1,0,17
20220603,0,165,0,1,0,0,1,0,0,0,0,0,1
20220603,0,165,0,2,0,0,3,0,0,1,0,0,4
20220603,0,165,1,2,0,0,8,1,1,0,0,0,10
20220603,0,166,0,1,0,0,0,0,0,2,1,0,3
20220603,0,166,0,2,0,0,8,2,0,2,4,0,16
20220603,0,166,1,1,0,0,3,0,0,1,0,1,5
20220603,0,166,1,2,0,0,7,1,3,5,6,1,23
20220603,0,167,0,1,0,0,17,1,1,19,8,0,46
20220603,0,167,0,2,0,0,100,15,6,34,22,3,180
20220603,0,167,1,1,0,0,28,1,2,8,2,5,46
20220603,0,167,1,2,0,0,170,15,11,46,23,5,270
20220603,0,168,0,2,0,0,1,0,0,0,1,0,2
20220603,0,168,1,1,0,0,1,0,0,0,0,0,1
20220603,0,168,1,2,0,0,2,0,0,1,1,0,4
20220603,0,169,0,1,0,0,0,0,0,0,1,0,1
20220603,0,169,0,2,0,0,5,0,2,0,2,0,9
20220603,0,169,1,1,0,0,2,0,0,0,2,0,4
20220603,0,169,1,2,0,0,5,1,1,0,1,0,8
20220603,0,170,0,2,0,0,3,0,1,0,0,0,4
20220603,0,170,1,1,0,0,1,0,0,0,0,0,1
20220603,0,170,1,2,0,0,8,0,0,0,1,0,9
20220603,0,171,0,1,0,0,4,0,0,0,0,0,4
20220603,0,171,0,2,0,0,25,1,7,2,0,3,38
20220603,0,171,1,1,0,0,8,0,0,0,0,1,9
20220603,0,171,1,2,0,0,59,3,5,0,1,1,69
20220603,0,172,0,1,0,0,13,0,0,1,0,0,14
20220603,0,172,0,2,0,0,98,22,2,7,3,6,138
20220603,0,172,1,1,0,0,16,0,0,2,0,1,19
20220603,0,172,1,2,0,0,166,12,6,2,4,2,192
20220603,0,173,0,1,0,0,15,3,4,4,1,0,27
20220603,0,173,0,2,0,0,234,60,5,22,14,4,339
20220603,0,173,1,1,0,0,16,3,2,6,2,2,31
20220603,0,173,1,2,0,0,145,34,6,21,27,2,235
20220603,0,174,0,1,0,0,9,3,0,2,0,0,14
20220603,0,174,0,2,0,0,65,6,1,0,2,3,77
20220603,0,174,1,1,0,0,11,0,0,0,0,3,14
20220603,0,174,1,2,0,0,99,2,1,0,4,6,112
20220603,0,175,0,1,0,0,4,4,2,6,1,0,17
20220603,0,175,0,2,0,0,50,55,5,17,13,0,140
20220603,0,175,1,1,0,0,8,13,2,6,0,1,30
20220603,0,175,1,2,0,0,44,19,3,15,12,3,96
20220603,0,176,0,1,0,0,7,0,0,23,1,0,31
20220603,0,176,0,2,0,0,59,11,1,40,34,2,147
20220603,0,176,1,1,0,0,11,0,0,6,1,2,20
20220603,0,176,1,2,0,0,83,13,4,41,21,1,163
20220603,0,177,0,1,0,0,2,0,0,2,0,0,4
20220603,0,177,0,2,0,0,21,0,0,2,2,0,25
20220603,0,177,1,1,0,0,2,0,0,2,0,0,4
20220603,0,177,1,2,0,0,33,0,1,4,5,2,45
20220603,0,178,0,1,0,0,2,0,0,1,1,0,4
20220603,0,178,0,2,0,0,16,4,1,5,9,2,37
20220603,0,178,1,1,0,0,6,0,0,0,0,2,8
20220603,0,178,1,2,0,0,37,2,1,9,2,0,51
20220603,0,179,0,1,0,0,10,0,0,0,0,0,10
20220603,0,179,0,2,0,0,29,2,4,0,1,0,36
20220603,0,179,1,1,0,0,4,1,0,1,0,1,7
20220603,0,179,1,2,0,0,39,1,2,0,2,0,44
20220603,0,180,0,1,0,0,2,0,0,5,0,1,8
20220603,0,180,0,2,0,0,25,4,0,9,3,1,42
20220603,0,180,1,1,0,0,11,0,0,6,0,1,18
20220603,0,180,1,2,0,0,43,4,0,10,7,4,68
20220603,0,181,0,1,0,0,0,0,0,1,0,0,1
20220603,0,181,0,2,0,0,11,1,2,4,1,0,19
20220603,0,181,1,1,0,0,1,0,0,1,0,0,2
20220603,0,181,1,2,0,0,23,0,0,1,2,0,26
20220603,0,182,0,1,0,0,1,0,0,0,0,0,1
20220603,0,182,0,2,0,0,7,0,0,1,0,0,8
20220603,0,182,1,1,0,0,3,0,0,0,0,0,3
20220603,0,182,1,2,0,0,7,1,0,2,1,0,11
20220603,0,183,0,2,0,0,2,0,0,0,1,0,3
20220603,0,183,1,1,0,0,1,0,0,0,0,0,1
20220603,0,183,1,2,0,0,2,0,0,0,0,1,3
20220603,0,184,0,1,0,0,1,0,0,0,0,0,1
20220603,0,184,0,2,0,0,28,0,1,0,0,2,31
20220603,0,184,1,1,0,0,3,0,0,0,0,1,4
20220603,0,184,1,2,0,0,17,1,0,1,0,2,21
20220603,0,185,0,2,0,0,7,0,0,0,1,0,8
20220603,0,185,1,1,0,0,4,0,0,0,1,0,5
20220603,0,185,1,2,0,0,10,0,0,1,0,0,11
20220603,0,186,1,2,0,0,6,0,0,0,0,0,6
20220603,0,187,0,2,0,0,8,0,0,0,0,0,8
20220603,0,187,1,1,0,0,3,0,0,1,0,0,4
20220603,0,187,1,2,0,0,18,1,0,0,1,0,20
20220603,0,188,0,1,0,0,4,0,0,0,0,0,4
20220603,0,188,0,2,0,0,24,2,1,0,2,1,30
20220603,0,188,1,1,0,0,2,0,0,0,1,0,3
20220603,0,188,1,2,0,0,22,1,2,2,0,2,29
20220603,0,189,0,1,0,0,13,0,0,2,1,0,16
20220603,0,189,0,2,0,0,52,2,1,2,5,4,66
20220603,0,189,1,1,0,0,13,0,0,1,1,2,17
20220603,0,189,1,2,0,0,83,2,2,5,1,5,98
20220603,0,190,0,1,0,0,55,5,1,27,2,0,90
20220603,0,190,0,2,0,0,405,58,29,69,51,8,620
20220603,0,190,1,1,0,0,67,5,1,13,5,6,97
20220603,0,190,1,2,0,0,526,64,25,92,83,23,813
20220603,0,191,0,1,0,0,7,1,0,0,0,0,8
20220603,0,191,0,2,0,0,98,17,6,4,13,6,144
20220603,0,191,1,1,0,0,20,1,1,1,0,1,24
20220603,0,191,1,2,0,0,130,10,10,15,18,4,187
20220603,0,192,0,1,0,0,2,1,0,4,0,0,7
20220603,0,192,0,2,0,0,104,26,10,25,21,5,191
20220603,0,192,1,1,0,0,12,1,3,9,1,0,26
20220603,0,192,1,2,0,0,122,20,6,17,34,5,204
20220603,0,193,0,1,0,0,3,0,1,1,1,0,6
20220603,0,193,0,2,0,0,66,13,1,14,4,0,98
20220603,0,193,1,1,0,0,3,0,1,6,2,0,12
20220603,0,193,1,2,0,0,34,4,4,9,14,0,65
20220603,0,194,0,1,0,0,6,0,0,6,0,0,12
20220603,0,194,0,2,0,0,62,19,1,16,6,3,107
20220603,0,194,1,1,0,0,8,1,0,1,0,1,11
20220603,0,194,1,2,0,0,87,15,2,15,9,1,129
20220603,0,195,0,1,0,0,3,0,0,1,1,0,5
20220603,0,195,0,2,0,0,12,7,9,3,10,1,42
20220603,0,195,1,1,0,0,7,0,1,3,1,1,13
20220603,0,195,1,2,0,0,20,14,6,9,10,2,61
20220603,0,196,0,1,0,0,1,1,1,1,0,0,4
20220603,0,196,0,2,0,0,49,8,13,8,9,2,89
20220603,0,196,1,1,0,0,3,0,1,3,0,1,8
20220603,0,196,1,2,0,0,25,4,1,17,9,1,57
20220603,0,197,0,1,0,0,5,0,1,4,2,0,12
20220603,0,197,0,2,0,0,17,4,3,9,21,2,56
20220603,0,197,1,1,0,0,2,0,0,4,2,0,8
20220603,0,197,1,2,0,0,32,2,3,26,18,2,83
20220603,0,198,0,1,0,0,20,0,0,2,1,0,23
20220603,0,198,0,2,0,0,52,5,0,11,7,4,79
20220603,0,198,1,1,0,0,15,0,0,1,0,1,17
20220603,0,198,1,2,0,0,83,9,11,11,3,4,121
20220603,0,199,0,1,0,0,5,0,0,2,0,0,7
20220603,0,199,0,2,0,0,34,2,3,3,8,1,51
20220603,0,199,1,1,0,0,10,0,0,2,1,1,14
20220603,0,199,1,2,0,0,70,2,10,5,7,3,97
20220603,0,200,0,1,0,0,2,0,0,0,0,0,2
20220603,0,200,0,2,0,0,12,1,0,1,1,1,16
20220603,0,200,1,1,0,0,0,0,0,1,0,0,1
20220603,0,200,1,2,0,0,9,0,0,1,2,0,12
20220603,0,201,0,1,0,0,3,0,0,0,0,0,3
20220603,0,201,0,2,0,0,43,0,0,2,2,3,50
20220603,0,201,1,1,0,0,17,1,0,0,0,0,18
20220603,0,201,1,2,0,0,65,4,2,5,0,2,78
20220603,0,202,0,2,0,0,11,1,1,3,0,1,17
