20200929,00,110 ,1,2,00,0,34,4,6,7,8,3,62,
20200929,00,111 ,0,1,00,0,17,0,1,2,2,0,22,
20200929,00,111 ,0,2,00,0,50,5,1,8,1,1,66,
20200929,00,111 ,1,1,00,0,27,0,2,2,0,3,34,
20200929,00,111 ,1,2,00,0,85,8,6,14,10,3,126,
20200929,00,112 ,0,1,00,0,8,1,0,3,0,0,12,
20200929,00,112 ,0,2,00,0,45,6,4,1,13,1,70,
20200929,00,112 ,1,1,00,0,17,2,0,13,2,3,37,
20200929,00,112 ,1,2,00,0,48,8,2,28,25,2,113,
20200929,00,113 ,0,1,00,0,9,0,1,5,3,0,18,
20200929,00,113 ,0,2,00,0,80,3,2,10,15,7,117,
20200929,00,113 ,1,1,00,0,25,0,2,15,1,1,44,
20200929,00,113 ,1,2,00,0,112,6,8,45,55,4,230,
20200929,00,114 ,0,1,00,0,6,0,1,6,0,1,14,
20200929,00,114 ,0,2,00,0,53,1,12,36,0,6,108,
20200929,00,114 ,1,1,00,0,4,0,3,5,0,0,12,
20200929,00,114 ,1,2,00,0,31,0,16,34,0,0,81,
20200929,00,115 ,0,1,00,0,33,0,2,0,1,0,36,
20200929,00,115 ,0,2,00,0,95,11,4,6,4,6,126,
20200929,00,115 ,1,1,00,0,47,0,0,2,0,10,59,
20200929,00,115 ,1,2,00,0,186,4,5,12,5,10,222,
20200929,00,116 ,0,1,00,0,6,0,0,4,0,0,10,
20200929,00,116 ,0,2,00,0,29,5,2,16,9,3,64,
20200929,00,116 ,1,1,00,0,11,0,0,12,2,0,25,
20200929,00,116 ,1,2,00,0,49,1,2,26,23,6,107,
20200929,00,117 ,0,1,00,0,0,0,0,0,1,0,1,
20200929,00,117 ,0,2,00,0,6,1,0,1,0,1,9,
20200929,00,117 ,1,1,00,0,1,0,0,0,0,0,1,
20200929,00,117 ,1,2,00,0,4,0,0,0,0,0,4,
20200929,00,118 ,0,1,00,0,0,0,0,1,0,0,1,
20200929,00,118 ,0,2,00,0,9,1,1,1,1,0,13,
20200929,00,118 ,1,1,00,0,3,0,0,1,1,0,5,
20200929,00,118 ,1,2,00,0,9,0,0,0,0,0,9,
20200929,00,119 ,0,1,00,0,6,0,0,1,0,0,7,
20200929,00,119 ,0,2,00,0,39,6,0,2,0,3,50,
20200929,00,119 ,1,1,00,0,12,0,0,0,0,1,13,
20200929,00,119 ,1,2,00,0,74,3,0,1,1,1,80,
20200929,00,120 ,0,1,00,0,2,0,0,0,0,0,2,
20200929,00,120 ,0,2,00,0,5,0,0,0,5,0,10,
20200929,00,120 ,1,1,00,0,8,0,0,0,2,0,10,
20200929,00,120 ,1,2,00,0,9,0,0,0,13,0,22,
20200929,00,121 ,0,1,00,0,0,0,0,1,1,0,2,
20200929,00,121 ,0,2,00,0,3,0,0,0,1,0,4,
20200929,00,121 ,1,1,00,0,1,0,0,1,0,0,2,
20200929,00,121 ,1,2,00,0,6,0,0,1,3,1,11,
20200929,00,122 ,0,1,00,0,8,0,0,1,1,1,11,
20200929,00,122 ,0,2,00,0,14,2,3,5,1,4,29,
20200929,00,122 ,1,1,00,0,9,0,0,2,0,2,13,
20200929,00,122 ,1,2,00,0,25,2,2,1,2,1,33,
20200929,00,123 ,0,1,00,0,24,0,0,3,0,0,27,
20200929,00,123 ,0,2,00,0,84,3,1,7,2,4,101,
20200929,00,123 ,1,1,00,0,34,1,0,3,1,2,41,
20200929,00,123 ,1,2,00,0,112,3,3,5,10,5,138,
20200929,00,124 ,0,1,00,0,2,0,0,1,0,0,3,
20200929,00,124 ,0,2,00,0,12,1,0,2,2,0,17,
20200929,00,124 ,1,1,00,0,3,0,0,4,0,1,8,
20200929,00,124 ,1,2,00,0,12,2,0,0,4,0,18,
20200929,00,125 ,0,1,00,0,14,0,0,3,0,0,17,
20200929,00,125 ,0,2,00,0,60,3,2,6,3,3,77,
20200929,00,125 ,1,1,00,0,21,0,0,3,0,1,25,
20200929,00,125 ,1,2,00,0,71,4,2,4,13,1,95,
20200929,00,126 ,0,1,00,0,18,1,0,3,1,0,23,
20200929,00,126 ,0,2,00,0,72,7,0,7,6,3,95,
20200929,00,126 ,1,1,00,0,20,0,0,3,2,3,28,
20200929,00,126 ,1,2,00,0,77,8,3,7,5,4,104,
20200929,00,127 ,0,1,00,0,48,0,1,5,0,0,54,
20200929,00,127 ,0,2,00,0,196,16,15,12,9,6,254,
20200929,00,127 ,1,1,00,0,81,1,1,10,1,10,104,
20200929,00,127 ,1,2,00,0,262,9,8,24,15,12,330,
20200929,00,128 ,0,1,00,0,3,0,0,1,0,0,4,
20200929,00,128 ,0,2,00,0,15,1,1,2,1,1,21,
20200929,00,128 ,1,1,00,0,5,0,0,0,0,0,5,
20200929,00,128 ,1,2,00,0,27,1,1,5,3,2,39,
20200929,00,129 ,0,1,00,0,48,0,0,4,0,0,52,
20200929,00,129 ,0,2,00,0,146,5,4,8,7,7,177,
20200929,00,129 ,1,1,00,0,62,1,1,3,3,6,76,
20200929,00,129 ,1,2,00,0,280,11,2,13,11,6,323,
20200929,00,130 ,0,1,00,0,4,0,0,0,0,0,4,
20200929,00,130 ,0,2,00,0,18,0,0,1,3,0,22,
20200929,00,130 ,1,1,00,0,6,0,1,0,0,0,7,
20200929,00,130 ,1,2,00,0,25,1,0,3,1,0,30,
20200929,00,131 ,0,1,00,0,10,0,1,6,0,2,19,
20200929,00,131 ,0,2,00,0,66,15,4,6,6,1,98,
20200929,00,131 ,1,1,00,0,27,0,0,3,1,5,36,
20200929,00,131 ,1,2,00,0,80,5,4,19,7,4,119,
20200929,00,132 ,0,1,00,0,11,0,0,5,0,0,16,
20200929,00,132 ,0,2,00,0,25,2,5,2,9,1,44,
20200929,00,132 ,1,1,00,0,9,0,0,1,1,2,13,
20200929,00,132 ,1,2,00,0,26,4,0,2,8,0,40,
20200929,00,133 ,0,1,00,0,3,0,0,0,0,0,3,
20200929,00,133 ,0,2,00,0,12,0,0,1,3,0,16,
20200929,00,133 ,1,1,00,0,5,0,0,2,1,0,8,
20200929,00,133 ,1,2,00,0,17,1,0,1,5,2,26,
20200929,00,134 ,0,1,00,0,1,0,0,0,0,0,1,
20200929,00,134 ,0,2,00,0,3,0,1,0,2,0,6,
20200929,00,134 ,1,1,00,0,4,0,0,0,0,1,5,
20200929,00,134 ,1,2,00,0,9,0,0,3,3,1,16,
20200929,00,135 ,0,1,00,0,20,2,1,4,0,0,27,
20200929,00,135 ,0,2,00,0,59,7,9,17,22,1,115,
20200929,00,135 ,1,1,00,0,22,1,0,8,2,3,36,
20200929,00,135 ,1,2,00,0,83,8,10,17,31,3,152,
20200929,00,136 ,0,1,00,0,4,0,0,0,0,0,4,
20200929,00,136 ,0,2,00,0,17,1,1,6,1,0,26,
20200929,00,136 ,1,1,00,0,3,0,0,1,0,0,4,
20200929,00,136 ,1,2,00,0,11,0,1,4,2,1,19,
20200929,00,137 ,0,1,00,0,1,1,0,2,1,0,5,
20200929,00,137 ,0,2,00,0,10,4,7,1,5,0,27,
20200929,00,137 ,1,1,00,0,7,2,0,1,2,0,12,
20200929,00,137 ,1,2,00,0,19,3,6,2,7,0,37,
20200929,00,138 ,0,1,00,0,10,1,2,7,2,0,22,
20200929,00,138 ,0,2,00,0,87,17,8,9,7,5,133,
20200929,00,138 ,1,1,00,0,23,2,0,5,2,1,33,
20200929,00,138 ,1,2,00,0,78,20,5,12,3,5,123,
20200929,00,139 ,0,1,00,0,14,0,0,0,3,2,19,
20200929,00,139 ,0,2,00,0,37,5,0,2,8,4,56,
20200929,00,139 ,1,1,00,0,13,0,0,4,2,1,20,
20200929,00,139 ,1,2,00,0,58,1,3,4,6,0,72,
20200929,00,140 ,0,1,00,0,47,4,1,6,1,3,62,
20200929,00,140 ,0,2,00,0,247,11,2,6,16,14,296,
20200929,00,140 ,1,1,00,0,52,3,2,4,2,10,73,
20200929,00,140 ,1,2,00,0,315,21,7,6,12,22,383,
20200929,00,142 ,0,1,00,0,6,0,0,0,0,0,6,
20200929,00,142 ,0,2,00,0,27,0,3,1,4,1,36,
20200929,00,142 ,1,1,00,0,7,0,0,3,0,1,11,
20200929,00,142 ,1,2,00,0,28,1,4,1,2,1,37,
20200929,00,143 ,0,1,00,0,1,0,0,0,0,0,1,
20200929,00,143 ,0,2,00,0,2,0,0,0,2,0,4,
20200929,00,143 ,1,1,00,0,0,0,0,1,0,0,1,
20200929,00,143 ,1,2,00,0,4,0,0,0,0,0,4,
20200929,00,144 ,0,1,00,0,7,0,0,1,0,0,8,
20200929,00,144 ,0,2,00,0,16,1,2,0,1,0,20,
20200929,00,144 ,1,1,00,0,7,0,0,1,0,0,8,
20200929,00,144 ,1,2,00,0,29,1,8,0,1,0,39,
20200929,00,145 ,0,1,00,0,8,0,0,1,0,0,9,
20200929,00,145 ,0,2,00,0,47,2,7,3,3,4,66,
20200929,00,145 ,1,1,00,0,22,1,2,1,0,4,30,
20200929,00,145 ,1,2,00,0,83,1,11,9,0,3,107,
20200929,00,146 ,0,1,00,0,11,0,0,2,1,1,15,
20200929,00,146 ,0,2,00,0,44,7,2,1,2,3,59,
20200929,00,146 ,1,1,00,0,13,0,0,1,1,1,16,
20200929,00,146 ,1,2,00,0,50,3,2,3,6,1,65,
20200929,00,147 ,0,1,00,0,10,0,1,3,0,0,14,
20200929,00,147 ,0,2,00,0,28,5,2,8,0,0,43,
20200929,00,147 ,1,1,00,0,9,0,0,1,0,1,11,
20200929,00,147 ,1,2,00,0,19,10,4,10,8,1,52,
20200929,00,148 ,0,1,00,0,26,1,0,3,0,0,30,
20200929,00,148 ,0,2,00,0,107,7,1,4,3,12,134,
20200929,00,148 ,1,1,00,0,35,0,1,1,0,4,41,
20200929,00,148 ,1,2,00,0,120,4,6,3,4,7,144,
20200929,00,149 ,0,1,00,0,49,0,1,2,0,0,52,
20200929,00,149 ,0,2,00,0,209,6,5,3,4,6,233,
20200929,00,149 ,1,1,00,0,35,0,0,3,1,3,42,
20200929,00,149 ,1,2,00,0,172,3,4,5,3,8,195,
20200929,00,150 ,0,1,00,0,65,0,0,0,0,1,66,
20200929,00,150 ,0,2,00,0,212,5,4,2,2,8,233,
20200929,00,150 ,1,1,00,0,63,1,1,2,0,7,74,
20200929,00,150 ,1,2,00,0,323,5,4,8,4,18,362,
20200929,00,151 ,0,1,00,0,9,0,0,0,0,0,9,
20200929,00,151 ,0,2,00,0,64,0,0,3,1,2,70,
20200929,00,151 ,1,1,00,0,18,0,0,5,0,4,27,
20200929,00,151 ,1,2,00,0,86,0,1,5,7,1,100,
20200929,00,152 ,0,1,00,0,24,1,2,3,0,0,30,
20200929,00,152 ,0,2,00,0,83,8,5,8,10,2,116,
20200929,00,152 ,1,1,00,0,41,0,0,4,0,4,49,
20200929,00,152 ,1,2,00,0,148,4,6,12,12,7,189,
20200929,00,153 ,0,1,00,0,20,1,4,0,0,0,25,
20200929,00,153 ,0,2,00,0,78,2,5,7,12,4,108,
20200929,00,153 ,1,1,00,0,27,0,1,3,2,1,34,
20200929,00,153 ,1,2,00,0,123,2,3,10,10,3,151,
20200929,00,154 ,0,1,00,0,4,0,0,0,0,0,4,
20200929,00,154 ,0,2,00,0,27,2,0,3,0,0,32,
20200929,00,154 ,1,1,00,0,15,0,1,0,0,1,17,
20200929,00,154 ,1,2,00,0,39,1,0,0,2,1,43,
20200929,00,155 ,0,1,00,0,6,0,0,1,1,0,8,
20200929,00,155 ,0,2,00,0,14,1,4,5,1,1,26,
20200929,00,155 ,1,1,00,0,3,0,1,2,2,0,8,
20200929,00,155 ,1,2,00,0,23,1,7,1,2,1,35,
20200929,00,156 ,0,1,00,0,4,0,0,2,2,0,8,
20200929,00,156 ,0,2,00,0,24,4,5,12,15,0,60,
20200929,00,156 ,1,1,00,0,13,0,1,6,4,0,24,
20200929,00,156 ,1,2,00,0,36,6,7,13,11,2,75,
20200929,00,157 ,0,1,00,0,2,0,0,1,0,0,3,
20200929,00,157 ,0,2,00,0,9,1,1,2,2,0,15,
20200929,00,157 ,1,1,00,0,8,0,0,1,0,0,9,
20200929,00,157 ,1,2,00,0,23,0,2,1,1,1,28,
20200929,00,158 ,0,1,00,0,13,0,2,2,1,0,18,
20200929,00,158 ,0,2,00,0,28,5,3,5,6,2,49,
20200929,00,158 ,1,1,00,0,24,0,1,0,2,1,28,
20200929,00,158 ,1,2,00,0,105,2,11,10,5,2,135,
20200929,00,159 ,0,1,00,0,8,0,0,1,0,0,9,
20200929,00,159 ,0,2,00,0,28,1,2,6,4,1,42,
20200929,00,159 ,1,1,00,0,15,0,0,1,0,1,17,
20200929,00,159 ,1,2,00,0,41,2,3,1,2,0,49,
20200929,00,160 ,0,1,00,0,4,0,0,0,0,0,4,
20200929,00,160 ,0,2,00,0,6,2,2,4,1,0,15,
20200929,00,160 ,1,1,00,0,3,0,0,3,0,0,6,
20200929,00,160 ,1,2,00,0,9,4,3,5,3,2,26,
20200929,00,161 ,0,1,00,0,1,0,0,0,0,0,1,
20200929,00,161 ,0,2,00,0,2,0,0,0,0,0,2,
20200929,00,161 ,1,1,00,0,1,0,0,1,0,0,2,
20200929,00,161 ,1,2,00,0,4,0,0,1,0,0,5,
20200929,00,162 ,0,1,00,0,2,0,0,1,0,0,3,
20200929,00,162 ,0,2,00,0,7,0,0,2,2,0,11,
20200929,00,162 ,1,1,00,0,6,0,1,0,1,0,8,
20200929,00,162 ,1,2,00,0,24,1,1,4,2,0,32,
20200929,00,163 ,0,1,00,0,6,0,1,0,0,0,7,
20200929,00,163 ,0,2,00,0,17,2,1,7,3,1,31,
20200929,00,163 ,1,1,00,0,9,0,1,0,0,1,11,
20200929,00,163 ,1,2,00,0,25,1,4,4,0,2,36,
20200929,00,164 ,0,1,00,0,2,0,0,0,0,0,2,
20200929,00,164 ,0,2,00,0,13,0,1,1,1,0,16,
20200929,00,164 ,1,1,00,0,5,0,0,1,0,2,8,
20200929,00,164 ,1,2,00,0,27,1,0,0,0,1,29,
20200929,00,165 ,0,1,00,0,1,0,0,0,0,0,1,
20200929,00,165 ,0,2,00,0,4,0,0,0,0,1,5,
20200929,00,165 ,1,1,00,0,0,0,0,0,0,1,1,
20200929,00,165 ,1,2,00,0,10,0,0,0,0,2,12,
20200929,00,166 ,0,1,00,0,1,1,0,0,1,0,3,
20200929,00,166 ,0,2,00,0,5,4,1,4,5,0,19,
20200929,00,166 ,1,1,00,0,8,1,1,0,0,1,11,
20200929,00,166 ,1,2,00,0,18,1,2,1,0,0,22,
20200929,00,167 ,0,1,00,0,25,0,5,7,4,1,42,
20200929,00,167 ,0,2,00,0,108,15,10,16,8,5,162,
20200929,00,167 ,1,1,00,0,65,0,2,10,3,7,87,
20200929,00,167 ,1,2,00,0,295,11,18,39,32,8,403,
20200929,00,168 ,0,1,00,0,1,0,0,1,0,0,2,
20200929,00,168 ,1,1,00,0,3,0,0,1,0,0,4,
20200929,00,168 ,1,2,00,0,5,0,0,0,0,0,5,
20200929,00,169 ,0,1,00,0,3,0,0,0,0,0,3,
20200929,00,169 ,0,2,00,0,10,0,1,0,1,0,12,
20200929,00,169 ,1,1,00,0,7,0,0,0,0,1,8,
20200929,00,169 ,1,2,00,0,14,0,0,0,0,0,14,
20200929,00,170 ,0,2,00,0,1,0,0,2,0,0,3,
20200929,00,170 ,1,1,00,0,2,0,0,0,0,1,3,
20200929,00,170 ,1,2,00,0,13,1,1,0,0,0,15,
20200929,00,171 ,0,1,00,0,5,0,4,2,0,0,11,
20200929,00,171 ,0,2,00,0,37,6,1,1,0,2,47,
20200929,00,171 ,1,1,00,0,5,1,0,2,0,1,9,
20200929,00,171 ,1,2,00,0,71,5,2,3,1,2,84,
20200929,00,172 ,0,1,00,0,15,4,1,4,0,1,25,
20200929,00,172 ,0,2,00,0,111,11,2,10,8,7,149,
20200929,00,172 ,1,1,00,0,24,0,2,3,0,0,29,
20200929,00,172 ,1,2,00,0,160,8,3,5,4,10,190,
20200929,00,173 ,0,1,00,0,25,3,3,15,0,1,47,
20200929,00,173 ,0,2,00,0,174,57,8,36,19,9,303,
20200929,00,173 ,1,1,00,0,12,2,2,15,2,3,36,
20200929,00,173 ,1,2,00,0,118,42,4,19,16,5,204,
20200929,00,174 ,0,1,00,0,19,0,1,1,0,0,21,
20200929,00,174 ,0,2,00,0,39,4,1,2,3,3,52,
20200929,00,174 ,1,1,00,0,23,2,0,0,0,6,31,
20200929,00,174 ,1,2,00,0,74,3,5,2,1,8,93,
20200929,00,175 ,0,1,00,0,15,7,1,18,1,0,42,
20200929,00,175 ,0,2,00,0,72,66,6,50,7,2,203,
20200929,00,175 ,1,1,00,0,7,5,1,6,0,0,19,
20200929,00,175 ,1,2,00,0,42,19,4,21,8,0,94,
20200929,00,176 ,0,1,00,0,18,0,1,8,0,0,27,
20200929,00,176 ,0,2,00,0,80,12,2,8,15,6,123,
20200929,00,176 ,1,1,00,0,12,1,4,3,0,1,21,
20200929,00,176 ,1,2,00,0,56,6,8,7,15,1,93,
20200929,00,177 ,0,1,00,0,3,0,1,1,0,0,5,
20200929,00,177 ,0,2,00,0,13,2,1,13,1,0,30,
20200929,00,177 ,1,1,00,0,10,0,0,2,0,0,12,
20200929,00,177 ,1,2,00,0,32,2,2,12,4,2,54,
20200929,00,178 ,0,1,00,0,1,0,0,2,0,0,3,
20200929,00,178 ,0,2,00,0,16,3,1,2,3,2,27,
20200929,00,178 ,1,1,00,0,4,0,0,1,1,0,6,
20200929,00,178 ,1,2,00,0,20,0,1,7,1,3,32,
20200929,00,179 ,0,1,00,0,6,0,0,0,0,0,6,
20200929,00,179 ,0,2,00,0,25,1,1,1,2,4,34,
20200929,00,179 ,1,1,00,0,8,0,0,0,0,0,8,
20200929,00,179 ,1,2,00,0,35,2,1,0,1,4,43,
20200929,00,180 ,0,1,00,0,6,0,0,0,0,0,6,
20200929,00,180 ,0,2,00,0,29,7,2,8,3,0,49,
20200929,00,180 ,1,1,00,0,7,1,2,1,1,0,12,
20200929,00,180 ,1,2,00,0,31,3,0,6,2,1,43,
20200929,00,181 ,0,1,00,0,2,0,0,1,0,0,3,
20200929,00,181 ,0,2,00,0,10,0,5,1,0,1,17,
20200929,00,181 ,1,1,00,0,2,0,0,1,0,0,3,
20200929,00,181 ,1,2,00,0,18,1,4,1,1,2,27,
20200929,00,182 ,0,1,00,0,2,0,0,0,0,0,2,
20200929,00,182 ,0,2,00,0,15,1,0,2,0,0,18,
20200929,00,182 ,1,1,00,0,2,0,0,1,0,0,3,
20200929,00,182 ,1,2,00,0,16,0,2,0,0,0,18,
20200929,00,183 ,0,2,00,0,2,0,0,0,0,0,2,
20200929,00,183 ,1,2,00,0,7,0,0,0,0,2,9,
20200929,00,184 ,0,1,00,0,5,0,0,0,0,0,5,
20200929,00,184 ,0,2,00,0,7,0,1,0,0,0,8,
20200929,00,184 ,1,1,00,0,5,0,0,1,0,0,6,
20200929,00,184 ,1,2,00,0,26,0,0,2,0,1,29,
20200929,00,185 ,0,1,00,0,1,0,0,0,0,0,1,
20200929,00,185 ,0,2,00,0,9,0,0,0,0,0,9,
20200929,00,185 ,1,1,00,0,3,0,0,2,0,0,5,
20200929,00,185 ,1,2,00,0,13,1,0,1,2,1,18,
20200929,00,186 ,0,1,00,0,1,0,0,0,0,0,1,
20200929,00,186 ,0,2,00,0,1,1,0,2,0,0,4,
20200929,00,186 ,1,1,00,0,2,0,0,0,0,0,2,
20200929,00,186 ,1,2,00,0,2,1,0,0,0,0,3,
20200929,00,187 ,0,2,00,0,8,0,0,0,0,0,8,
20200929,00,187 ,1,1,00,0,3,0,0,1,0,0,4,
20200929,00,187 ,1,2,00,0,12,0,0,0,0,0,12,
20200929,00,188 ,0,1,00,0,6,0,0,1,0,0,7,
20200929,00,188 ,0,2,00,0,18,3,3,1,2,1,28,
20200929,00,188 ,1,1,00,0,7,0,0,0,0,0,7,
20200929,00,188 ,1,2,00,0,11,0,0,1,0,0,12,
20200929,00,189 ,0,1,00,0,12,0,0,2,1,1,16,
20200929,00,189 ,0,2,00,0,43,4,0,2,5,0,54,
20200929,00,189 ,1,1,00,0,15,1,1,2,0,5,24,
20200929,00,189 ,1,2,00,0,71,2,5,3,3,4,88,
20200929,00,190 ,0,1,00,0,71,6,8,30,1,0,116,
20200929,00,190 ,0,2,00,0,368,49,25,55,38,14,549,
20200929,00,190 ,1,1,00,0,88,3,2,31,8,6,138,
20200929,00,190 ,1,2,00,0,485,39,22,66,35,21,668,
20200929,00,191 ,0,1,00,0,11,1,0,0,1,0,13,
