20190911,0,104,1,1,0,0,2,0,0,0,0,0,2
20190911,0,104,1,2,0,0,5,0,0,0,2,0,7
20190911,0,105,0,1,0,0,25,1,1,0,0,0,27
20190911,0,105,0,2,0,0,156,11,2,2,2,6,179
20190911,0,105,1,1,0,0,53,0,0,4,0,5,62
20190911,0,105,1,2,0,0,280,5,15,5,1,9,315
20190911,0,106,0,1,0,0,39,2,4,20,1,0,66
20190911,0,106,0,2,0,0,253,40,21,47,10,11,382
20190911,0,106,1,1,0,0,79,2,1,9,1,4,96
20190911,0,106,1,2,0,0,309,52,13,30,10,18,432
20190911,0,107,0,1,0,0,54,0,0,0,0,0,54
20190911,0,107,0,2,0,0,133,6,6,1,2,12,160
20190911,0,107,1,1,0,0,75,2,1,0,1,4,83
20190911,0,107,1,2,0,0,262,5,13,8,3,27,318
20190911,0,108,0,1,0,0,35,1,1,6,1,0,44
20190911,0,108,0,2,0,0,221,8,5,6,5,10,255
20190911,0,108,1,1,0,0,82,2,1,7,3,12,107
20190911,0,108,1,2,0,0,337,7,11,19,13,18,405
20190911,0,109,0,1,0,0,0,0,1,4,0,0,5
20190911,0,109,0,2,0,0,6,1,11,26,1,0,45
20190911,0,109,1,1,0,0,8,0,0,6,0,1,15
20190911,0,109,1,2,0,0,18,10,7,20,3,2,60
20190911,0,110,0,1,0,0,4,0,1,13,0,0,18
20190911,0,110,0,2,0,0,18,1,0,21,4,1,45
20190911,0,110,1,1,0,0,9,0,1,3,1,1,15
20190911,0,110,1,2,0,0,33,2,3,6,5,2,51
20190911,0,111,0,1,0,0,21,0,0,3,0,0,24
20190911,0,111,0,2,0,0,44,1,3,7,1,3,59
20190911,0,111,1,1,0,0,35,0,0,1,2,3,41
20190911,0,111,1,2,0,0,93,5,15,11,15,3,142
20190911,0,112,0,1,0,0,1,0,0,0,0,0,1
20190911,0,112,0,2,0,0,62,7,3,8,17,2,99
20190911,0,112,1,1,0,0,22,1,1,12,0,1,37
20190911,0,112,1,2,0,0,45,12,1,21,29,0,108
20190911,0,113,0,1,0,0,26,2,1,4,3,0,36
20190911,0,113,0,2,0,0,95,10,5,11,20,3,144
20190911,0,113,1,1,0,0,37,0,1,8,1,5,52
20190911,0,113,1,2,0,0,147,8,7,39,41,4,246
20190911,0,114,0,1,0,0,5,0,0,1,0,1,7
20190911,0,114,0,2,0,0,29,1,0,3,2,5,40
20190911,0,114,1,1,0,0,12,0,0,1,0,1,14
20190911,0,114,1,2,0,0,37,2,1,2,0,0,42
20190911,0,115,0,1,0,0,46,1,3,1,0,0,51
20190911,0,115,0,2,0,0,135,7,2,3,2,5,154
20190911,0,115,1,1,0,0,78,0,0,3,0,5,86
20190911,0,115,1,2,0,0,199,7,6,8,5,6,231
20190911,0,116,0,1,0,0,7,0,0,10,2,0,19
20190911,0,116,0,2,0,0,34,1,2,10,5,3,55
20190911,0,116,1,1,0,0,11,0,0,17,3,1,32
20190911,0,116,1,2,0,0,63,0,4,30,22,3,122
20190911,0,117,0,1,0,0,1,0,0,0,0,0,1
20190911,0,117,0,2,0,0,6,1,1,0,1,0,9
20190911,0,117,1,1,0,0,3,0,0,0,0,0,3
20190911,0,117,1,2,0,0,3,0,0,0,0,0,3
20190911,0,118,0,2,0,0,3,0,0,0,1,1,5
20190911,0,118,1,1,0,0,5,0,0,0,0,0,5
20190911,0,118,1,2,0,0,7,0,0,0,0,0,7
20190911,0,119,0,1,0,0,11,1,1,2,1,0,16
20190911,0,119,0,2,0,0,64,2,1,1,1,2,71
20190911,0,119,1,1,0,0,18,2,1,0,0,4,25
20190911,0,119,1,2,0,0,72,0,3,2,1,4,82
20190911,0,120,0,1,0,0,1,0,0,1,1,0,3
20190911,0,120,0,2,0,0,2,0,0,4,4,1,11
20190911,0,120,1,1,0,0,2,0,0,2,0,0,4
20190911,0,120,1,2,0,0,19,0,1,1,6,0,27
20190911,0,121,0,1,0,0,2,0,0,1,0,0,3
20190911,0,121,0,2,0,0,1,0,0,0,0,0,1
20190911,0,121,1,1,0,0,3,0,0,0,0,0,3
20190911,0,121,1,2,0,0,4,0,0,1,0,0,5
20190911,0,122,0,1,0,0,12,0,0,2,0,0,14
20190911,0,122,0,2,0,0,28,1,1,3,1,1,35
20190911,0,122,1,1,0,0,11,0,0,1,0,1,13
20190911,0,122,1,2,0,0,32,1,2,2,5,1,43
20190911,0,123,0,1,0,0,29,0,0,3,0,0,32
20190911,0,123,0,2,0,0,81,1,6,12,4,3,107
20190911,0,123,1,1,0,0,31,0,2,1,1,4,39
20190911,0,123,1,2,0,0,129,2,3,10,9,6,159
20190911,0,124,0,1,0,0,5,0,0,1,0,0,6
20190911,0,124,0,2,0,0,3,0,1,0,4,0,8
20190911,0,124,1,1,0,0,3,0,0,1,0,0,4
20190911,0,124,1,2,0,0,12,0,1,2,4,0,19
20190911,0,125,0,1,0,0,18,0,1,3,1,0,23
20190911,0,125,0,2,0,0,82,2,1,7,3,3,98
20190911,0,125,1,1,0,0,21,0,1,4,0,5,31
20190911,0,125,1,2,0,0,70,2,0,6,3,4,85
20190911,0,126,0,1,0,0,22,0,2,4,0,1,29
20190911,0,126,0,2,0,0,77,8,0,5,3,3,96
20190911,0,126,1,1,0,0,29,0,0,4,1,0,34
20190911,0,126,1,2,0,0,82,9,5,10,6,2,114
20190911,0,127,0,1,0,0,40,1,1,4,1,0,47
20190911,0,127,0,2,0,0,212,15,7,15,9,5,263
20190911,0,127,1,1,0,0,83,1,1,17,0,7,109
20190911,0,127,1,2,0,0,318,12,9,22,13,8,382
20190911,0,128,0,1,0,0,3,0,0,1,0,0,4
20190911,0,128,0,2,0,0,12,1,0,2,6,0,21
20190911,0,128,1,1,0,0,7,1,1,0,0,0,9
20190911,0,128,1,2,0,0,46,3,2,2,2,0,55
20190911,0,129,0,1,0,0,51,1,0,2,0,0,54
20190911,0,129,0,2,0,0,154,7,11,3,4,7,186
20190911,0,129,1,1,0,0,91,3,2,6,0,8,110
20190911,0,129,1,2,0,0,295,6,4,12,7,12,336
20190911,0,130,0,1,0,0,6,1,0,1,0,1,9
20190911,0,130,0,2,0,0,23,2,1,2,2,0,30
20190911,0,130,1,1,0,0,8,1,0,3,0,1,13
20190911,0,130,1,2,0,0,22,2,0,5,3,1,33
20190911,0,131,0,1,0,0,19,1,0,3,0,0,23
20190911,0,131,0,2,0,0,140,12,2,13,7,1,175
20190911,0,131,1,1,0,0,30,1,2,4,3,5,45
20190911,0,131,1,2,0,0,84,8,8,14,8,5,127
20190911,0,132,0,1,0,0,11,0,0,1,0,0,12
20190911,0,132,0,2,0,0,41,1,4,5,4,4,59
20190911,0,132,1,1,0,0,10,0,0,2,0,0,12
20190911,0,132,1,2,0,0,30,0,0,2,7,2,41
20190911,0,133,0,1,0,0,4,0,0,0,0,0,4
20190911,0,133,0,2,0,0,8,0,2,1,0,1,12
20190911,0,133,1,1,0,0,9,1,0,1,2,0,13
20190911,0,133,1,2,0,0,26,1,0,2,2,3,34
20190911,0,134,0,1,0,0,0,0,0,1,0,0,1
20190911,0,134,0,2,0,0,6,1,0,0,0,0,7
20190911,0,134,1,1,0,0,4,0,0,0,0,0,4
20190911,0,134,1,2,0,0,14,1,0,0,0,0,15
20190911,0,135,0,1,0,0,15,2,0,4,2,0,23
20190911,0,135,0,2,0,0,61,5,8,12,18,0,104
20190911,0,135,1,1,0,0,46,0,0,7,3,6,62
20190911,0,135,1,2,0,0,87,4,7,15,20,6,139
20190911,0,136,0,1,0,0,3,0,0,0,1,0,4
20190911,0,136,0,2,0,0,22,0,1,2,1,0,26
20190911,0,136,1,1,0,0,8,0,1,0,0,0,9
20190911,0,136,1,2,0,0,21,2,0,4,1,0,28
20190911,0,137,0,1,0,0,7,1,0,1,0,1,10
20190911,0,137,0,2,0,0,19,1,1,2,7,0,30
20190911,0,137,1,1,0,0,6,3,0,2,1,0,12
20190911,0,137,1,2,0,0,21,3,1,4,5,1,35
20190911,0,138,0,1,0,0,16,0,0,3,0,0,19
20190911,0,138,0,2,0,0,93,9,4,8,5,4,123
20190911,0,138,1,1,0,0,14,6,2,5,1,3,31
20190911,0,138,1,2,0,0,107,26,8,8,9,4,162
20190911,0,139,0,1,0,0,22,0,0,2,1,1,26
20190911,0,139,0,2,0,0,78,2,5,0,1,7,93
20190911,0,139,1,1,0,0,25,0,0,3,0,1,29
20190911,0,139,1,2,0,0,50,4,2,2,3,5,66
20190911,0,140,0,1,0,0,57,2,4,4,0,2,69
20190911,0,140,0,2,0,0,273,13,4,7,14,18,329
20190911,0,140,1,1,0,0,78,3,0,3,0,4,88
20190911,0,140,1,2,0,0,365,11,16,6,12,11,421
20190911,0,142,0,1,0,0,6,0,1,1,1,0,9
20190911,0,142,0,2,0,0,29,1,0,2,1,1,34
20190911,0,142,1,1,0,0,12,0,0,2,0,0,14
20190911,0,142,1,2,0,0,40,0,1,1,7,3,52
20190911,0,143,0,1,0,0,4,0,0,0,0,0,4
20190911,0,143,0,2,0,0,6,0,0,0,1,1,8
20190911,0,143,1,1,0,0,3,0,0,0,0,0,3
20190911,0,143,1,2,0,0,9,0,0,0,0,1,10
20190911,0,144,0,1,0,0,9,0,1,0,0,1,11
20190911,0,144,0,2,0,0,21,0,0,1,1,1,24
20190911,0,144,1,1,0,0,9,0,1,4,0,2,16
20190911,0,144,1,2,0,0,27,1,1,0,3,1,33
20190911,0,145,0,1,0,0,22,0,1,2,0,0,25
20190911,0,145,0,2,0,0,70,0,3,0,5,2,80
20190911,0,145,1,1,0,0,26,0,1,3,1,2,33
20190911,0,145,1,2,0,0,83,3,7,6,1,3,103
20190911,0,146,0,1,0,0,25,2,0,0,0,0,27
20190911,0,146,0,2,0,0,76,2,0,1,1,1,81
20190911,0,146,1,1,0,0,19,1,0,1,0,3,24
20190911,0,146,1,2,0,0,80,3,1,5,1,7,97
20190911,0,147,0,1,0,0,6,1,1,1,0,0,9
20190911,0,147,0,2,0,0,41,3,0,4,0,0,48
20190911,0,147,1,1,0,0,9,0,0,1,0,0,10
20190911,0,147,1,2,0,0,31,4,2,5,3,1,46
20190911,0,148,0,1,0,0,25,0,0,2,0,0,27
20190911,0,148,0,2,0,0,133,4,2,7,2,6,154
20190911,0,148,1,1,0,0,30,0,4,1,0,6,41
20190911,0,148,1,2,0,0,156,6,4,8,1,4,179
20190911,0,149,0,1,0,0,65,0,2,0,0,0,67
20190911,0,149,0,2,0,0,248,2,4,1,0,10,265
20190911,0,149,1,1,0,0,57,1,1,1,1,5,66
20190911,0,149,1,2,0,0,243,5,4,4,1,20,277
20190911,0,150,0,1,0,0,85,0,0,1,0,0,86
20190911,0,150,0,2,0,0,316,1,6,3,2,21,349
20190911,0,150,1,1,0,0,76,0,2,2,0,10,90
20190911,0,150,1,2,0,0,369,5,10,6,3,25,418
20190911,0,151,0,1,0,0,17,0,0,0,2,0,19
20190911,0,151,0,2,0,0,52,0,0,3,6,4,65
20190911,0,151,1,1,0,0,17,0,1,4,0,2,24
20190911,0,151,1,2,0,0,92,1,4,5,5,8,115
20190911,0,152,0,1,0,0,42,0,2,2,0,0,46
20190911,0,152,0,2,0,0,92,5,5,4,5,3,114
20190911,0,152,1,1,0,0,44,0,2,6,0,5,57
20190911,0,152,1,2,0,0,148,3,7,12,3,14,187
20190911,0,153,0,1,0,0,20,1,1,3,0,1,26
20190911,0,153,0,2,0,0,74,6,3,12,6,4,105
20190911,0,153,1,1,0,0,31,0,1,9,2,5,48
20190911,0,153,1,2,0,0,114,3,7,15,10,11,160
20190911,0,154,0,1,0,0,10,0,1,0,0,0,11
20190911,0,154,0,2,0,0,29,1,1,1,1,4,37
20190911,0,154,1,1,0,0,15,0,0,1,0,1,17
20190911,0,154,1,2,0,0,65,2,1,1,0,3,72
20190911,0,155,0,1,0,0,5,0,0,0,0,0,5
20190911,0,155,0,2,0,0,19,4,0,3,1,1,28
20190911,0,155,1,1,0,0,4,0,1,0,0,0,5
20190911,0,155,1,2,0,0,24,4,2,4,6,0,40
20190911,0,156,0,1,0,0,8,0,3,3,2,0,16
20190911,0,156,0,2,0,0,40,4,4,9,15,1,73
20190911,0,156,1,1,0,0,18,0,2,9,0,1,30
20190911,0,156,1,2,0,0,50,3,10,13,12,1,89
20190911,0,157,0,2,0,0,5,0,2,1,4,0,12
20190911,0,157,1,1,0,0,5,0,0,0,0,0,5
20190911,0,157,1,2,0,0,21,0,2,1,3,0,27
20190911,0,158,0,1,0,0,10,0,0,2,0,0,12
20190911,0,158,0,2,0,0,30,6,5,3,10,2,56
20190911,0,158,1,1,0,0,27,0,2,4,0,2,35
20190911,0,158,1,2,0,0,99,1,17,5,6,6,134
20190911,0,159,0,1,0,0,9,0,1,2,0,0,12
20190911,0,159,0,2,0,0,35,3,1,2,0,0,41
20190911,0,159,1,1,0,0,26,0,1,1,2,0,30
20190911,0,159,1,2,0,0,62,3,2,3,2,1,73
20190911,0,160,0,1,0,0,2,1,0,3,0,0,6
20190911,0,160,0,2,0,0,11,1,1,2,0,0,15
20190911,0,160,1,1,0,0,4,0,0,4,0,1,9
20190911,0,160,1,2,0,0,23,5,2,1,2,0,33
20190911,0,161,0,1,0,0,1,0,0,0,0,0,1
20190911,0,161,0,2,0,0,3,0,0,0,0,0,3
20190911,0,161,1,1,0,0,1,0,0,1,0,0,2
20190911,0,161,1,2,0,0,7,0,0,1,1,0,9
20190911,0,162,0,2,0,0,10,0,1,7,0,0,18
20190911,0,162,1,1,0,0,9,0,0,3,0,1,13
20190911,0,162,1,2,0,0,18,2,2,6,0,1,29
20190911,0,163,0,1,0,0,12,0,0,1,0,0,13
20190911,0,163,0,2,0,0,27,2,0,3,4,2,38
20190911,0,163,1,1,0,0,12,2,1,1,0,2,18
20190911,0,163,1,2,0,0,52,1,4,8,2,1,68
20190911,0,164,0,1,0,0,1,0,0,0,0,0,1
20190911,0,164,0,2,0,0,5,0,4,0,0,0,9
20190911,0,164,1,1,0,0,4,0,0,1,0,1,6
20190911,0,164,1,2,0,0,17,1,3,0,0,1,22
20190911,0,165,0,2,0,0,2,0,0,0,0,0,2
20190911,0,165,1,1,0,0,2,0,0,0,0,1,3
20190911,0,165,1,2,0,0,7,0,0,0,0,0,7
20190911,0,166,0,1,0,0,2,0,0,2,1,0,5
20190911,0,166,0,2,0,0,7,2,0,2,3,2,16
20190911,0,166,1,1,0,0,4,0,0,0,0,0,4
20190911,0,166,1,2,0,0,30,1,2,2,5,3,43
20190911,0,167,0,1,0,0,32,2,3,6,1,0,44
20190911,0,167,0,2,0,0,117,13,11,24,7,5,177
20190911,0,167,1,1,0,0,78,0,7,19,4,9,117
20190911,0,167,1,2,0,0,362,13,24,30,11,8,448
20190911,0,168,0,1,0,0,2,0,0,0,0,0,2
20190911,0,168,0,2,0,0,1,3,0,0,1,0,5
20190911,0,168,1,1,0,0,3,0,0,0,0,0,3
20190911,0,168,1,2,0,0,2,0,0,0,0,0,2
20190911,0,169,0,1,0,0,2,0,0,0,1,0,3
20190911,0,169,0,2,0,0,7,1,0,0,0,0,8
20190911,0,169,1,1,0,0,8,0,0,0,0,0,8
20190911,0,169,1,2,0,0,21,0,0,1,0,2,24
20190911,0,170,0,1,0,0,1,0,0,0,0,0,1
20190911,0,170,0,2,0,0,4,1,1,3,0,0,9
20190911,0,170,1,1,0,0,4,0,0,0,0,0,4
20190911,0,170,1,2,0,0,10,1,0,0,0,1,12
20190911,0,171,0,1,0,0,4,1,4,0,0,0,9
20190911,0,171,0,2,0,0,29,2,4,2,0,1,38
20190911,0,171,1,1,0,0,7,2,0,0,0,0,9
20190911,0,171,1,2,0,0,83,3,6,6,0,6,104
20190911,0,172,0,1,0,0,32,2,0,3,0,0,37
20190911,0,172,0,2,0,0,135,11,3,6,3,1,159
20190911,0,172,1,1,0,0,35,0,1,3,0,6,45
20190911,0,172,1,2,0,0,205,11,5,4,3,15,243
20190911,0,173,0,1,0,0,29,5,5,21,2,0,62
20190911,0,173,0,2,0,0,216,68,10,40,13,9,356
20190911,0,173,1,1,0,0,25,9,7,8,1,0,50
20190911,0,173,1,2,0,0,171,38,6,31,24,3,273
20190911,0,174,0,1,0,0,27,0,0,1,0,0,28
20190911,0,174,0,2,0,0,75,4,4,0,2,7,92
20190911,0,174,1,1,0,0,27,0,0,0,0,7,34
20190911,0,174,1,2,0,0,102,2,1,0,1,8,114
20190911,0,175,0,1,0,0,11,3,2,19,0,0,35
20190911,0,175,0,2,0,0,55,25,2,25,7,3,117
20190911,0,175,1,1,0,0,7,5,2,11,2,0,27
20190911,0,175,1,2,0,0,57,19,2,17,16,2,113
20190911,0,176,0,1,0,0,20,0,1,4,1,1,27
20190911,0,176,0,2,0,0,74,22,2,8,11,7,124
20190911,0,176,1,1,0,0,13,1,2,2,1,2,21
20190911,0,176,1,2,0,0,81,14,4,6,18,9,132
20190911,0,177,0,1,0,0,6,0,1,4,0,0,11
20190911,0,177,0,2,0,0,14,3,2,13,6,0,38
20190911,0,177,1,1,0,0,11,0,1,3,0,1,16
20190911,0,177,1,2,0,0,31,1,0,14,4,2,52
20190911,0,178,0,1,0,0,7,0,1,0,0,0,8
20190911,0,178,0,2,0,0,17,2,1,2,1,2,25
20190911,0,178,1,1,0,0,6,0,1,1,0,1,9
20190911,0,178,1,2,0,0,28,3,6,4,0,4,45
20190911,0,179,0,1,0,0,13,1,0,0,0,0,14
20190911,0,179,0,2,0,0,24,0,0,2,1,2,29
20190911,0,179,1,1,0,0,18,0,0,0,0,1,19
20190911,0,179,1,2,0,0,54,0,0,2,0,6,62
20190911,0,180,0,1,0,0,6,0,1,1,0,0,8
20190911,0,180,0,2,0,0,34,0,1,6,4,3,48
20190911,0,180,1,1,0,0,6,1,1,3,0,2,13
20190911,0,180,1,2,0,0,26,0,0,4,0,4,34
20190911,0,181,0,1,0,0,3,0,0,1,0,0,4
20190911,0,181,0,2,0,0,8,0,5,0,0,0,13
20190911,0,181,1,1,0,0,6,0,0,0,0,1,7
20190911,0,181,1,2,0,0,14,0,1,1,0,0,16
20190911,0,182,0,1,0,0,3,0,0,0,0,0,3
20190911,0,182,0,2,0,0,5,0,2,1,0,1,9
20190911,0,182,1,2,0,0,7,1,1,2,0,0,11
20190911,0,183,0,2,0,0,1,0,0,0,0,0,1
20190911,0,183,1,1,0,0,3,0,0,0,0,0,3
20190911,0,183,1,2,0,0,3,0,0,0,0,0,3
20190911,0,184,0,1,0,0,2,0,0,0,0,0,2
20190911,0,184,0,2,0,0,8,1,2,0,0,0,11
20190911,0,184,1,1,0,0,2,0,0,0,0,2,4
20190911,0,184,1,2,0,0,15,0,0,2,1,0,18
20190911,0,185,0,1,0,0,4,0,0,0,0,0,4
20190911,0,185,0,2,0,0,5,1,1,0,1,0,8
20190911,0,185,1,1,0,0,5,0,0,0,0,0,5
20190911,0,185,1,2,0,0,11,1,0,2,0,0,14
20190911,0,186,0,1,0,0,1,0,0,0,0,0,1
20190911,0,186,0,2,0,0,3,0,0,0,0,0,3
20190911,0,186,1,1,0,0,2,0,0,0,0,0,2
20190911,0,186,1,2,0,0,4,0,0,1,0,1,6
20190911,0,187,0,1,0,0,2,0,0,0,0,0,2
20190911,0,187,0,2,0,0,7,0,0,0,0,1,8
20190911,0,187,1,1,0,0,5,0,0,0,0,0,5
20190911,0,187,1,2,0,0,8,1,0,1,0,0,10
20190911,0,188,0,1,0,0,6,0,0,0,1,0,7
20190911,0,188,0,2,0,0,32,1,0,1,1,2,37
20190911,0,188,1,1,0,0,3,0,0,1,0,1,5
20190911,0,188,1,2,0,0,12,1,1,3,1,0,18
20190911,0,189,0,1,0,0,13,0,1,0,1,0,15
20190911,0,189,0,2,0,0,34,3,1,1,2,3,44
20190911,0,189,1,1,0,0,16,0,1,2,0,0,19
20190911,0,189,1,2,0,0,58,0,7,3,2,4,74
20190911,0,190,0,1,0,0,109,1,8,25,7,0,150
20190911,0,190,0,2,0,0,485,57,29,64,24,20,679
20190911,0,190,1,1,0,0,120,8,1,29,1,9,168
20190911,0,190,1,2,0,0,551,40,24,57,40,20,732
20190911,0,191,0,1,0,0,10,2,0,1,0,0,13
20190911,0,191,0,2,0,0,88,8,5,3,17,3,124
20190911,0,191,1,1,0,0,34,0,0,2,0,2,38
20190911,0,191,1,2,0,0,126,9,13,6,6,9,169
20190911,0,192,0,1,0,0,23,2,2,5,1,0,33
20190911,0,192,0,2,0,0,82,25,3,10,10,3,133
20190911,0,192,1,1,0,0,14,2,1,6,0,4,27
20190911,0,192,1,2,0,0,139,21,1,9,24,5,199
20190911,0,193,0,1,0,0,8,0,0,3,0,0,11
20190911,0,193,0,2,0,0,26,9,6,13,5,1,60
20190911,0,193,1,1,0,0,12,0,0,4,0,1,17
20190911,0,193,1,2,0,0,36,12,5,9,11,2,75
20190911,0,194,0,1,0,0,8,2,2,4,0,0,16
20190911,0,194,0,2,0,0,60,11,1,25,7,4,108
20190911,0,194,1,1,0,0,12,1,1,7,0,1,22
20190911,0,194,1,2,0,0,68,17,4,19,4,6,118
20190911,0,195,0,1,0,0,7,0,1,5,1,0,14
20190911,0,195,0,2,0,0,36,5,3,15,6,2,67
20190911,0,195,1,1,0,0,14,0,0,3,0,1,18
20190911,0,195,1,2,0,0,31,21,7,10,9,1,79
20190911,0,196,0,1,0,0,8,0,1,1,0,0,10
20190911,0,196,0,2,0,0,47,0,13,2,3,2,67
20190911,0,196,1,1,0,0,9,1,0,1,0,1,12
20190911,0,196,1,2,0,0,26,2,1,3,6,0,38
20190911,0,197,0,1,0,0,3,0,0,4,1,0,8
20190911,0,197,0,2,0,0,25,4,6,5,1,0,41
20190911,0,197,1,1,0,0,14,1,2,2,0,1,20
20190911,0,197,1,2,0,0,29,0,7,4,5,3,48
20190911,0,198,0,1,0,0,22,0,0,5,0,2,29
20190911,0,198,0,2,0,0,85,10,3,7,1,2,108
20190911,0,198,1,1,0,0,31,1,0,3,0,2,37
20190911,0,198,1,2,0,0,122,10,12,9,10,2,165
20190911,0,199,0,1,0,0,15,0,0,0,0,0,15
20190911,0,199,0,2,0,0,42,4,1,5,3,1,56
20190911,0,199,1,1,0,0,18,0,0,1,0,4,23
20190911,0,199,1,2,0,0,77,2,6,6,5,6,102
20190911,0,200,0,1,0,0,2,0,0,0,0,0,2
20190911,0,200,0,2,0,0,13,0,0,2,0,0,15
20190911,0,200,1,1,0,0,7,0,0,0,0,3,10
20190911,0,200,1,2,0,0,14,0,1,0,0,0,15
20190911,0,201,0,1,0,0,19,0,2,0,0,0,21
20190911,0,201,0,2,0,0,46,2,0,2,1,2,53
20190911,0,201,1,1,0,0,38,0,0,3,0,4,45
20190911,0,201,1,2,0,0,110,6,1,2,0,7,126
20190911,0,202,0,1,0,0,3,0,0,0,0,0,3
